col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,class
32.1468,24.148,26.4615,34.176,28.0023,35.4213,29.3328,32.4607,34.5675,29.3508,25.2111,32.1306,35.9728,28.6167,26.8617,35.2468,31.3029,26.1706,30.6661,24.6812,29.5513,31.9584,34.3842,26.6429,32.0021,25.0007,25.9867,31.3741,30.9911,24.795,35.6835,25.0778,35.953,32.7262,24.4036,31.1766,35.3794,33.3832,25.7417,28.916,25.922,35.1014,25.8361,32.4618,29.2971,26.7692,34.2917,30.0433,35.7003,34.7731,35.1756,30.1932,35.0485,24.7609,30.5376,34.9707,26.623,24.6301,33.9421,30.7847,Normal
24.0353,32.9179,33.9436,33.2954,30.3224,28.8385,25.6429,24.325,24.159,33.2011,33.999,33.8463,28.255,31.066,34.5039,24.4829,24.1686,30.2684,31.8166,24.1204,25.2629,30.5578,33.5069,31.7021,35.9394,33.0986,35.1029,33.5022,28.3758,33.5349,30.3584,27.9843,25.8963,32.0994,30.5663,35.5424,27.1151,28.0457,34.6358,27.3266,28.4338,31.8691,30.029,26.2209,35.4708,26.5074,26.4343,25.376,32.2118,31.3139,33.8106,25.4961,27.0799,31.5313,34.8165,28.8109,24.3885,35.353,31.7142,26.2125,Normal
28.3438,33.3391,25.2386,32.0722,24.3209,26.0087,29.5858,34.7603,32.5503,26.7314,29.1411,25.683,34.5399,25.2541,29.241,35.0203,35.8329,35.5759,34.3798,24.1219,29.3287,33.0116,33.9663,32.0337,26.5008,24.4873,33.5962,29.0206,29.0364,32.8426,31.456,30.9897,24.0037,34.6222,25.954,35.9769,31.4975,29.2204,26.3866,35.769,35.1734,26.1681,32.4167,24.8262,29.1903,32.1607,26.3609,30.9404,36.0308,29.1796,28.2968,29.6309,27.8962,25.3051,29.3603,31.445,27.3002,25.1758,33.739,35.6941,Normal
30.7668,25.7586,24.7304,31.5027,31.2577,28.7849,25.2093,28.4904,35.9247,31.1141,31.7704,33.237,29.9225,32.5158,28.9894,26.0517,35.5722,34.1661,31.5335,34.6894,25.0804,31.2463,35.6735,34.6439,28.6339,33.11,32.4875,25.3547,27.6131,30.1682,24.4715,36.0261,34.9061,25.1971,29.3897,25.3337,24.2684,24.1498,25.1116,30.3683,26.4776,31.9749,35.8583,35.7455,30.1619,32.7575,24.82,26.5191,29.1172,35.7855,34.2205,32.7571,34.4885,34.4937,33.2341,27.7647,32.637,32.0807,35.1602,29.3004,Normal
31.9661,28.8914,28.4882,25.1075,35.1234,29.0926,30.5725,36.011,31.7226,33.9285,25.1343,34.1635,28.5062,30.9595,32.1545,29.6893,31.582,30.7972,35.27,31.2838,33.7658,28.3736,27.269,25.5453,29.957,24.4939,31.1696,29.5615,29.3452,32.843,32.5749,24.6008,27.2132,27.6942,29.7521,29.9923,25.4637,34.2517,28.8337,28.7783,28.5352,28.0879,34.1533,28.2924,31.6367,26.0972,29.581,27.4107,24.2321,35.4282,24.9364,29.2329,25.701,26.2217,30.9757,27.37,31.7127,27.8073,25.0058,32.3983,Normal
32.6388,32.8617,35.346,30.5541,30.6665,25.7803,33.6597,25.4656,24.4142,24.3198,28.1125,30.9243,32.1122,29.6159,34.3442,33.1339,25.8725,26.3212,28.411,31.0976,28.6211,24.2321,27.9825,29.1818,29.6144,30.462,32.9227,30.361,30.2754,27.7504,31.7028,24.5038,32.7086,28.4738,33.4056,32.24,29.9313,27.2418,30.9419,30.3081,26.7729,29.9471,35.7334,35.5189,30.1531,30.2901,29.3184,28.8322,25.658,27.4045,32.3025,32.7861,35.5505,27.8117,27.807,35.8109,34.4753,29.0632,24.0764,28.5282,Normal
34.5902,24.5615,29.4881,26.0693,32.1552,26.9205,32.1034,28.6501,31.0392,29.0265,33.7647,35.0992,27.7119,32.5224,26.305,25.4792,28.783,26.7758,32.0869,27.4934,33.7816,36.0242,24.2302,26.3921,30.1821,33.5253,29.2428,25.597,29.6284,32.9341,34.8866,29.7947,35.9295,35.3996,30.0573,29.0831,33.9535,34.3156,28.1408,32.6899,34.3806,32.9708,27.5947,26.2804,34.8146,24.3404,25.9529,33.7339,28.4871,32.6601,28.9626,25.0547,29.3412,33.6637,26.6539,31.7773,28.136,33.6208,34.4896,31.0473,Normal
28.8602,27.7879,26.9892,31.9305,31.9573,34.1804,30.4403,33.4313,29.4231,31.5776,33.6351,35.0797,34.7059,33.7662,31.3657,34.2899,31.9727,32.666,28.0875,34.9281,24.1094,30.3195,27.6924,25.3499,27.9094,24.7444,29.3177,34.5858,27.3582,25.2339,31.0829,32.3987,34.3005,34.3097,25.5695,34.5862,26.731,35.8076,25.0352,34.8624,34.3251,34.598,27.9902,28.4188,33.1577,30.9919,25.2801,25.2647,27.5205,35.5043,29.5039,29.6515,28.9196,31.0851,33.3909,28.0761,33.4023,24.5927,25.3506,34.3732,Normal
32.1883,34.454,27.992,29.819,24.39,35.9563,35.1312,27.2594,30.7003,36.0062,29.6728,24.9893,28.6975,34.0717,30.0933,31.2537,25.2386,29.1168,35.0405,33.403,30.1689,33.7982,30.3815,32.4082,26.4813,27.11,24.4744,28.7952,26.0461,35.3735,35.3309,32.5764,29.2913,32.0954,31.553,31.3723,26.0755,27.0909,27.4629,25.394,24.6077,35.3904,33.4871,27.3876,29.0529,31.6007,26.1156,27.9109,24.8762,25.4645,35.5847,28.6013,24.9382,27.363,34.2832,35.5156,30.816,27.4691,24.8593,30.964,Normal
34.5752,34.0578,35.0904,32.5121,35.7914,29.9589,33.4379,28.9534,30.5831,25.0139,25.8702,34.2807,31.6885,27.4298,35.0118,25.3973,28.2146,27.6575,29.6802,28.6637,28.3251,34.2803,35.3177,24.7524,33.3237,26.9183,24.0911,33.1724,26.2393,34.0923,31.7634,33.9043,27.934,32.5878,27.9098,27.3443,27.074,32.7002,34.7188,34.3864,29.5131,33.8643,32.9759,24.9911,33.4372,34.548,30.1484,34.3207,31.4149,33.62,33.7269,33.6333,26.1993,26.565,27.9792,31.6128,29.0651,30.0228,34.2036,33.489,Normal
27.5253,29.7319,27.7394,32.8012,35.6093,29.744,32.4886,24.1498,33.0476,25.7986,33.8352,31.2937,26.8753,32.5871,30.722,30.643,29.7745,35.9251,24.2001,29.2255,32.229,35.6721,34.5814,32.7865,27.5378,26.3414,28.7426,30.7363,34.4096,33.1074,30.2042,34.4239,31.774,26.095,28.8069,30.7363,27.298,35.2123,34.8106,31.8857,29.8487,35.7205,26.5959,35.2604,27.0564,35.0985,28.5006,26.0685,27.0145,27.663,31.8702,29.1749,24.6077,30.9026,31.9525,30.0048,35.74,26.4207,26.0836,35.639,Normal
35.8821,31.4744,29.1943,35.8157,30.4454,27.7442,24.2875,26.6546,33.2381,33.4845,24.2438,25.2904,24.0731,33.6546,30.242,33.6682,34.8183,30.1208,27.0545,24.0793,25.8291,34.8176,29.1308,25.0293,26.9447,27.3053,28.9336,31.0484,24.4979,24.502,29.9104,31.636,32.4159,31.3312,27.5921,27.3498,33.4254,32.0968,24.9357,27.399,35.9119,31.9896,29.6398,29.1146,28.7085,31.7784,35.317,33.829,31.2328,29.3137,30.5119,27.334,33.2837,27.168,25.4208,27.5793,33.9428,31.745,32.0024,31.5258,Normal
34.0622,35.2072,35.4672,36.0033,35.3541,25.7245,25.2015,24.6581,32.926,29.426,26.8415,35.6743,30.2108,24.997,35.1029,33.89,27.0358,35.1242,29.7319,26.8863,33.8474,31.1758,34.3512,28.338,26.7373,27.5143,27.547,31.4457,28.6486,25.8938,26.955,28.9248,26.8437,29.9137,35.3658,25.7829,32.3491,30.6382,25.2096,33.219,27.5514,26.9267,35.4962,25.9841,35.4683,29.7121,28.1209,32.0278,32.7949,29.5469,34.8649,35.9449,24.4858,33.078,25.402,33.511,26.0403,27.446,27.6509,27.1129,Normal
30.5831,26.3935,27.0376,34.6475,31.8122,33.0189,31.6183,34.0449,35.4954,24.8295,34.1878,24.293,34.3321,24.6485,29.6912,28.8602,35.2942,26.1148,35.6655,29.8538,30.0198,29.8549,33.3626,31.8423,33.4809,31.2632,29.9787,27.0854,33.3692,35.4734,27.2749,24.9955,35.5781,24.6929,24.8149,25.8758,24.1641,25.6778,35.6376,29.5579,33.1977,34.06,25.9936,31.1854,28.5587,27.5297,33.7196,34.5998,25.7083,29.155,27.927,35.5726,33.2014,31.6811,29.3056,29.4106,31.3752,32.879,29.6464,31.2739,Normal
33.2275,28.8969,25.329,31.3716,27.8077,35.1774,28.2686,29.8046,33.6204,30.0323,32.1391,25.087,26.2702,34.83,26.0002,28.9163,28.013,33.3645,33.1419,29.3625,27.1717,28.5891,26.6131,35.2035,27.1261,35.5443,24.1421,27.3131,25.1876,31.911,33.421,34.0695,28.5447,26.0032,30.1241,24.3165,27.9212,35.007,24.6988,27.377,24.0966,24.9797,27.2712,29.2597,27.9355,26.5786,26.8661,30.4855,32.8037,32.8015,34.9531,31.272,24.423,25.0774,32.7483,28.6791,27.0373,34.8205,28.7217,32.1104,Normal
34.3453,33.2514,29.6368,25.3466,28.6417,25.9029,35.306,25.9015,32.8783,24.2776,28.8561,25.4817,26.0667,30.4065,24.5501,34.5352,27.7265,31.6826,24.6342,26.706,25.3664,33.4115,31.4821,30.2482,26.6429,30.1865,26.6763,29.845,30.5053,27.7732,27.1944,34.1929,30.5192,28.6299,34.0783,32.9572,25.1663,32.5944,31.8882,29.996,27.981,26.0248,34.8091,32.8882,28.2634,34.9872,24.8608,29.2358,27.5844,35.292,30.7646,34.3387,30.6279,35.6203,24.4601,24.1083,31.3543,30.2883,28.2241,30.3606,Normal
29.4606,29.5876,25.1454,31.8475,33.8892,32.7152,29.8153,26.4699,28.1925,30.8979,32.3175,26.3318,35.0074,26.0561,27.9781,24.1462,25.8141,32.2856,26.4549,33.6465,29.8281,33.461,24.0026,35.9236,31.7751,32.7097,25.0179,30.6,24.4238,34.6916,24.5042,35.7991,34.2586,24.2387,25.5273,31.2585,28.9112,34.9806,27.3678,25.4641,30.1201,34.5884,34.3765,24.5718,27.9785,33.117,33.2657,35.8516,32.2698,32.7861,24.9522,27.8176,25.1178,33.1496,34.6101,27.9153,30.4212,34.8822,29.6214,27.2341,Normal
28.1936,27.5128,30.0782,29.548,25.5482,24.6551,28.6596,34.4735,24.484,35.8057,28.6071,27.334,29.7418,26.2305,33.2143,30.2416,29.4242,30.7594,30.8281,34.2821,31.4759,27.7959,25.3734,35.794,28.5568,28.1555,24.0353,32.7138,34.5711,33.1632,32.1042,35.5186,29.2814,27.8385,26.7945,32.9723,26.4703,24.5883,32.2312,27.3703,29.8818,34.4415,26.7563,31.3547,32.243,29.3765,33.3821,32.698,26.1512,25.4725,28.2704,35.7275,25.7035,25.5438,30.1069,29.353,31.5577,35.216,29.3078,26.4681,Normal
34.5572,35.4991,35.7011,24.6915,26.7156,29.5604,35.9835,33.2205,30.4587,34.7114,31.2974,27.7908,30.6893,29.0103,30.4546,26.6469,25.1347,24.3338,24.7649,29.1936,29.4077,34.6508,24.5505,34.2917,35.6493,27.114,26.8761,24.2673,25.9095,33.8393,30.6775,35.3383,27.1037,30.6588,28.9806,32.0539,31.9319,25.4435,34.2289,31.3528,25.3073,34.4863,30.3143,25.3727,24.9001,28.5399,27.6608,28.2792,26.3877,32.3994,30.7146,24.8788,26.7523,26.4288,34.0424,25.9584,28.2366,26.4457,24.8373,32.1736,Normal
27.8441,26.4732,35.8447,27.2003,27.3604,24.3327,33.9792,30.6044,32.6781,31.1902,25.564,30.3096,29.2681,32.3296,31.1072,29.6849,34.9494,28.8969,33.7827,29.1326,24.2651,31.6242,35.8527,32.8004,30.1865,27.9774,26.3722,32.6583,24.914,34.4,30.5156,24.4726,29.9012,26.4696,31.8265,31.9753,32.8037,27.1001,34.0016,25.3058,29.1091,25.2746,29.4393,34.9119,30.8872,29.5134,32.8676,34.1253,35.5167,24.82,31.5148,36.0026,25.4568,29.0155,34.2006,25.7685,28.02,29.2406,34.7169,30.0701,Normal
31.9933,25.1799,32.5951,27.4666,27.2862,33.3457,31.9092,24.4825,32.6807,35.7547,29.3746,29.1279,30.3709,35.6544,27.3795,27.9204,25.6036,32.6568,35.1807,35.003,24.7003,36.0286,30.5288,34.2818,29.6475,28.2777,34.3211,27.7265,27.0692,29.8186,26.3994,30.7638,27.6123,24.4396,26.2639,30.188,25.2603,28.7155,46.5648,50.15,44.7045,44.8245,51.8601,42.0715,51.2737,48.8074,44.7287,49.9788,41.0569,47.6128,45.631,49.1342,44.5131,51.0463,40.4811,41.8262,48.3418,40.0966,40.4399,41.9323,Upward_shift
32.8617,35.7793,31.8504,25.3539,32.9183,35.7459,35.6089,27.0046,25.7806,26.1369,29.5799,28.0376,29.5869,30.5016,28.1029,25.2779,24.585,33.482,30.3492,35.5762,31.4391,30.1781,30.1542,25.7054,34.255,35.9633,40.6107,44.1867,49.4177,49.4831,45.7415,50.7235,50.9993,45.1124,46.3826,48.0711,43.2102,49.182,51.0085,46.7003,49.4056,49.9421,46.2714,45.9291,43.3869,48.2731,52.0991,44.6185,51.1848,48.6502,42.0061,47.0969,50.5616,43.2686,52.3837,43.6303,43.1328,43.8558,40.4403,47.0411,Upward_shift
35.9703,29.5733,25.2482,24.0154,29.7918,25.5886,30.9889,30.1572,35.3989,27.3175,35.1341,35.4378,33.8374,27.5378,28.9916,30.661,32.1626,24.5743,25.3029,32.6745,25.1957,24.2145,29.9291,32.4321,32.5121,32.5327,28.7911,29.6614,32.0443,33.9737,31.0506,47.5933,43.2439,43.6985,51.4601,44.6485,46.564,45.7935,46.5441,50.9886,41.6021,51.9933,49.794,48.4757,49.7345,43.1349,49.9864,42.2763,50.7201,52.0524,50.3393,48.4783,45.4201,43.0985,46.4027,47.6047,52.3653,50.3004,46.2786,51.8075,Upward_shift
36.0272,34.7133,25.8111,35.0614,29.0977,31.2559,25.3683,30.6904,29.3445,26.6477,33.8066,24.3793,30.8648,27.7196,33.1757,32.2657,32.2107,24.2739,31.5137,31.7208,30.6265,25.9235,26.0278,31.2001,30.5982,31.9294,34.9218,43.3703,45.4605,37.6178,47.2647,37.5426,46.2515,48.1188,40.6213,45.1506,42.0832,47.5445,37.1379,48.1185,40.7043,37.7809,46.015,40.448,37.4111,46.8798,43.5503,38.2326,46.6793,41.6914,44.2171,42.4082,46.9522,40.8512,39.9644,47.8739,39.0155,43.4416,47.2753,42.1996,Upward_shift
24.1608,25.9334,28.7254,24.7814,27.284,29.8513,27.6186,25.1406,32.388,28.1698,27.612,29.0566,30.6918,34.1485,34.1984,34.6512,26.1446,34.981,34.5208,35.776,32.9671,30.7631,26.3704,26.774,26.7721,32.2154,26.5232,44.5241,46.0668,37.9674,41.6286,47.3315,37.62,46.669,43.3688,36.8128,42.8815,43.7985,42.6891,38.5502,38.8836,39.202,36.8,46.8368,42.8452,47.1064,44.0871,45.9379,37.8638,39.7969,40.0128,41.4303,36.8268,40.1703,41.9583,41.8382,42.746,43.6857,44.0441,45.0856,Upward_shift
27.9542,24.5607,34.1419,31.0212,30.4197,35.8784,33.0931,29.2971,33.3975,35.8076,35.9798,33.1324,31.1509,30.9629,24.6555,25.6903,29.3067,24.7998,30.0286,25.0638,32.2052,26.9822,33.2668,27.1911,35.1649,35.9802,31.5398,32.742,41.0596,42.8807,38.0172,40.5073,46.0872,41.8969,36.2031,43.9118,42.8575,40.056,36.007,38.1751,41.1782,46.8844,42.4176,46.0141,46.3718,36.574,36.0368,37.0466,36.2623,36.5729,45.7351,42.249,40.4673,41.6317,47.0346,45.1655,47.114,36.4448,40.0729,44.3308,Upward_shift
28.4874,34.1558,28.6593,35.5274,35.2501,30.795,31.3183,28.0339,25.3745,33.6101,29.7231,28.4621,24.6834,35.2446,34.1507,35.3405,27.7243,27.5022,28.5388,32.3021,30.5857,30.7473,28.1797,27.0846,35.7227,26.7872,29.8898,28.0442,27.6626,27.2396,25.0047,24.7311,32.778,46.4027,47.259,45.3796,45.677,40.5437,39.2136,43.3738,42.0555,43.6827,42.5601,38.311,44.8783,40.5591,46.9171,43.3129,38.7586,47.5157,38.5618,47.7786,36.3254,42.0658,44.7733,48.3049,47.1371,39.6036,37.5626,44.185,Upward_shift
33.8837,27.8213,32.4942,26.344,28.9608,27.2433,35.8248,24.5567,30.8828,28.4342,33.4967,33.6634,27.7761,29.8179,27.5154,25.723,30.8461,29.1113,33.009,32.7978,30.4484,30.2703,34.8264,31.98,29.646,34.5719,27.8261,24.574,24.7671,34.2579,25.4164,30.0334,25.0965,33.1849,35.2138,34.1397,29.3452,28.6674,30.7774,47.4347,41.2085,41.3451,40.8335,47.416,40.4156,41.7824,46.7763,39.6169,46.6257,48.0399,45.401,40.2739,41.2643,43.4819,44.9706,47.2364,41.0847,49.2315,38.7173,49.3909,Upward_shift
33.3307,35.2758,31.5926,28.6112,24.1528,33.6413,34.8113,26.8559,33.2881,32.2566,28.5186,30.6573,25.8655,33.9524,26.7905,32.3671,35.4136,32.7453,34.5161,26.4189,33.2782,28.0464,30.343,31.9158,30.8281,26.3888,35.1932,26.9675,25.2555,31.055,24.5611,26.7883,31.5115,25.99,26.4064,26.167,44.8308,43.6351,47.5475,43.3384,49.9913,52.2736,43.9616,51.9956,52.2464,51.4731,45.3188,48.6363,43.3858,52.9217,49.37,43.843,46.3309,46.4506,49.2113,44.2084,41.5464,47.8277,47.8402,52.2872,Upward_shift
35.4279,29.9875,27.5962,30.4061,30.0577,27.9109,34.9207,33.1853,31.8093,28.136,30.8986,28.0581,24.0617,32.0454,30.4678,27.2525,33.6391,27.3546,28.3758,34.479,31.4145,29.086,44.4048,41.9019,43.9682,45.7217,35.7039,40.7752,43.792,35.8865,39.0769,40.0775,44.0637,45.4474,36.7281,36.3936,38.9127,38.0861,40.6974,37.68,34.6985,42.4149,44.6832,34.8057,40.6302,43.2463,38.8844,36.7593,36.8453,36.7413,38.5826,40.5446,42.1615,39.2373,35.1024,41.4289,36.7054,38.0931,36.478,38.7963,Upward_shift
32.4325,27.1724,29.1414,28.9857,28.9979,34.0802,34.3284,32.9216,28.0045,25.3224,33.7019,25.0899,26.9815,34.2858,35.6864,33.4992,28.7235,26.763,33.862,25.5012,28.1966,31.9885,24.4781,31.2239,28.7948,29.1862,45.1232,37.6268,39.3281,38.8613,37.0814,37.8082,37.7814,36.3782,36.127,34.8866,36.5692,43.6484,34.1771,45.2892,39.9505,37.6796,40.6156,45.1727,40.3559,43.8419,37.528,40.0346,39.6755,43.4251,41.9442,41.9431,34.8502,36.4256,39.3097,35.9761,35.8197,43.3455,39.7574,35.5248,Upward_shift
25.5486,24.9173,35.5421,25.6022,31.7527,24.0903,32.9176,24.3716,27.713,32.1637,30.3514,34.8179,25.6635,30.3753,24.2997,24.4528,29.8186,27.1206,28.7349,32.4207,34.5256,34.9226,25.4131,25.3991,24.8817,27.9652,32.6117,35.8252,32.8419,33.9865,35.5112,29.3111,31.091,26.995,32.7982,42.0241,47.5232,44.2583,43.844,41.394,48.4648,44.1128,48.7685,47.7733,42.5081,45.2112,51.5325,45.769,52.524,42.8503,49.0009,42.373,46.7311,50.4731,47.9947,50.1477,50.8106,47.6135,42.467,42.89,Upward_shift
35.913,29.8549,33.2503,30.1664,27.5315,24.791,29.3816,30.9162,33.3369,32.6825,34.0629,28.0912,32.1504,29.3372,28.0798,35.8384,33.807,26.9734,24.0885,30.694,35.0937,33.424,34.0861,32.6326,30.806,26.4956,27.5,33.7519,24.6342,25.0881,32.1967,27.6619,26.727,31.8277,31.3268,25.6466,30.7855,25.0767,42.6002,53.6032,47.4262,45.4788,47.0152,41.9667,44.3456,51.5787,52.547,43.0217,45.694,42.1044,48.8679,42.8436,53.4827,52.0843,42.3457,42.945,43.4415,51.0914,42.9035,47.0538,Upward_shift
27.8106,28.7548,32.4325,33.3079,26.9826,27.1544,34.3736,33.2675,30.177,31.3139,32.1122,35.5571,30.5192,27.479,31.665,25.5846,31.3213,24.8273,26.3755,26.8768,29.5542,28.3369,31.6778,41.9277,44.4972,38.6863,44.8978,46.4328,39.8577,40.2922,46.1152,45.1934,46.9825,48.9556,37.8626,42.1437,39.2709,38.4667,37.7642,41.0806,45.8996,46.2628,45.9477,47.2436,40.3002,46.225,43.1025,44.5637,46.009,47.775,43.6467,48.2388,40.6087,42.6111,40.4372,49.5075,38.687,40.1133,44.445,48.5282,Upward_shift
35.4011,28.1367,26.8173,27.9553,26.8617,35.5832,34.1018,27.9917,25.8761,27.2785,26.1717,25.3084,31.113,26.048,28.4698,28.8253,30.8123,28.1867,30.6812,31.488,33.7805,26.294,28.0357,34.0012,42.7304,43.5453,35.2219,38.9521,33.6384,43.0341,43.3359,32.6833,41.2094,33.37,34.9935,31.9206,40.8884,41.4286,39.8459,32.0175,40.371,32.7806,32.7721,42.3268,35.1528,40.5201,42.253,33.3226,36.3077,41.3273,42.3639,39.5176,39.9987,42.4175,42.3948,42.5181,42.892,42.8207,36.0466,34.6931,Upward_shift
29.126,28.2653,32.4141,35.238,35.3552,32.5456,32.5742,26.7993,27.5077,25.8706,26.9859,36.0084,35.075,28.4702,31.958,29.6203,32.5301,29.4312,35.863,25.2037,25.131,41.3258,44.0285,50.9242,41.4135,42.3331,50.5125,46.4088,48.2446,48.0239,45.0659,46.1323,44.142,46.9501,40.6057,45.5429,42.437,42.2034,49.0131,47.8065,43.5555,44.8503,42.1722,43.8071,48.3874,41.3456,51.2286,46.7915,40.0908,43.6069,41.9405,40.6409,44.5121,47.6397,40.3042,43.7057,48.4873,45.4893,50.0711,50.9197,Upward_shift
31.4057,25.2827,27.6296,25.0763,35.6963,35.9387,26.5382,28.4367,36.0022,32.0851,34.4265,29.1624,28.8315,32.5008,24.1998,26.8276,25.951,24.5696,31.8324,33.4445,34.6182,31.1097,29.5821,28.1562,26.5529,30.4796,34.8113,35.3798,47.9502,43.1994,44.17,53.0376,45.2169,48.519,44.6786,50.8273,52.1361,44.2174,52.5165,54.0078,48.3662,45.38,45.9356,51.2816,50.7443,46.6462,43.9354,43.0713,48.1833,44.5527,52.7787,53.0626,52.7824,48.1419,47.6909,46.2305,46.4262,42.1283,48.7797,45.5261,Upward_shift
24.8901,30.173,25.4446,28.4496,28.5524,32.0491,30.9827,33.6384,34.3684,26.9969,32.0072,27.862,26.6458,32.276,24.0782,32.8353,29.3647,27.4438,28.3405,27.4574,32.9774,25.0521,25.337,33.5602,27.4581,27.1449,26.85,28.2355,26.1662,33.392,28.9391,47.0293,46.2115,46.9963,43.508,45.7125,44.7224,46.1854,42.3381,46.1395,46.2255,40.6794,39.78,44.8848,46.621,43.7926,46.9889,41.6988,49.2965,43.4651,39.6567,44.2913,40.2457,48.3267,49.9494,40.7087,48.38,46.6415,50.519,41.954,Upward_shift
34.4507,34.0372,25.6418,25.2067,32.3223,32.2209,27.2319,33.1621,26.9906,27.0461,27.0435,29.7485,34.0537,24.6246,34.5256,29.6115,31.0161,34.1426,34.5811,34.6398,28.1044,31.3874,26.294,33.6021,34.7639,30.6863,25.2056,26.9091,35.01,34.0064,25.001,28.7408,30.6797,29.0482,28.7856,28.8697,40.4714,49.0816,40.8508,50.2479,45.6819,49.2748,48.945,48.1001,45.8127,43.9637,42.9006,49.8385,47.9748,44.5131,40.9466,42.3549,44.9636,49.674,49.2304,42.1129,45.1142,47.774,44.7275,45.6434,Upward_shift
34.6571,28.7107,30.0555,27.4603,24.6489,29.567,28.9964,31.3936,30.8134,28.8359,27.6553,29.1238,34.9997,28.4977,27.0997,26.5011,34.6079,33.6054,26.4181,25.6312,31.2243,33.7434,31.7171,29.4708,30.3687,45.688,43.1226,45.3931,37.4865,38.4002,43.9757,44.2217,41.2788,36.9265,34.5965,41.9611,41.7936,45.7479,38.4479,44.0223,42.0742,40.0163,38.8434,43.2431,36.7253,38.3443,38.8493,40.2319,36.621,36.1994,46.0034,36.5626,42.6849,43.9569,43.8985,43.3216,45.8239,34.4452,42.7517,45.208,Upward_shift
26.3296,31.886,33.952,35.2332,28.4753,29.0023,33.7533,32.8834,24.5494,24.8442,24.022,25.8747,29.462,35.5351,32.539,33.3127,33.515,25.5199,29.0074,33.5455,24.1623,30.3052,27.6201,24.9629,33.7372,32.8272,26.269,35.3996,28.5175,27.0174,33.955,35.3912,26.0689,46.9199,47.4935,42.0414,40.2321,37.8224,44.9876,40.2703,44.5738,42.0264,46.0489,40.6519,43.381,37.8738,45.1507,48.6532,47.5692,37.0226,48.5952,47.8901,44.5796,39.6655,41.8978,45.3222,44.7963,47.2097,37.4817,43.9943,Upward_shift
33.6538,30.231,35.9104,33.0079,28.2796,25.9408,30.4197,30.5101,26.0542,33.0288,33.9807,35.624,29.436,33.1059,32.5294,27.4886,31.4476,33.1724,28.8098,28.9266,32.9121,43.3228,41.8815,34.5243,34.406,38.3856,41.9593,43.9185,44.9551,36.6563,36.476,35.6252,37.5762,41.8404,39.9374,39.6701,44.5056,41.5352,35.1731,36.0534,45.4634,42.6031,37.1862,35.4485,39.9294,42.3567,36.6971,39.4953,35.3982,35.2146,41.8551,43.5164,40.7372,40.1519,45.5195,33.8981,39.4479,44.0374,40.3201,34.6623,Upward_shift
30.8949,35.6526,26.5059,33.7188,33.1544,24.2648,27.0461,34.66,28.7801,35.6699,29.1249,30.6827,25.4039,33.0883,34.3196,24.4653,34.8767,35.6144,31.9808,34.3997,32.9606,39.2874,42.1819,42.653,36.1224,34.1144,41.3108,32.6022,37.0716,43.6926,32.3837,33.2636,37.6074,33.4193,32.3514,43.7771,40.7405,35.0894,33.9209,32.3257,44.2985,41.244,35.2208,35.154,34.1743,32.9393,42.2289,36.472,33.254,33.016,42.8344,41.7599,39.438,34.8308,41.6509,41.0141,41.1463,35.4533,34.1247,33.7751,Upward_shift
28.2667,25.665,29.556,34.0361,25.0818,30.0679,27.7827,29.1411,34.2418,31.4065,32.9418,24.1425,24.1234,33.9087,33.5304,31.9576,26.767,35.9126,33.9296,35.2399,28.6013,28.2917,24.5317,35.3937,29.462,29.4767,34.6134,33.8319,28.1231,28.0853,29.1807,24.0709,35.4892,35.1018,30.7069,31.1303,30.0885,32.3833,44.0156,33.7118,38.7893,41.029,35.6368,37.0153,43.5448,39.0064,40.8142,36.9646,43.0546,37.3476,34.2362,33.8502,40.7804,42.7601,34.7554,40.7066,35.5075,35.4627,33.6115,41.4484,Upward_shift
26.7435,28.0269,34.5234,26.8544,24.1954,25.6382,32.7982,31.2787,35.2924,33.388,25.3007,35.1172,30.0305,35.1341,35.9747,33.9722,29.8836,31.868,28.0548,28.9314,28.3016,44.4724,43.3164,39.1154,40.4308,34.852,36.6202,33.5363,37.8361,40.6791,36.4101,44.4218,40.8998,37.7237,35.3342,39.1456,40.8083,41.6001,37.0833,41.5395,35.8252,34.7488,36.2948,43.2804,33.9094,38.3046,45.103,40.0508,42.0051,43.4512,35.8622,42.4311,34.8619,40.2817,36.5592,37.8416,34.6188,39.2583,43.8761,42.2834,Upward_shift
