Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price,Season
2006.0,Hassan,14179.0,3522.8,27.1,Red laterite,Spray,187.0,56.0,Groundnut,216396.0,Kharif
2007.0,Hassan,14319.0,2903.1,27.1,Red laterite,Spray,121.0,54.0,Groundnut,2644.0,Kharif
2008.0,Hassan,14464.0,2903.1,26.8,Red laterite,Spray,103.0,58.0,Groundnut,44235.0,Kharif
2009.0,Hassan,14876.0,2903.1,26.8,Red laterite,Spray,71.0,58.0,Groundnut,203317.0,Kharif
2010.0,Hassan,14976.0,2996.6,26.8,Red laterite,Spray,3961.0,59.0,Groundnut,2134.0,Kharif
2011.0,Hassan,15009.0,2996.6,37.0,Red laterite,Spray,4247.0,50.0,Groundnut,45186.0,Kharif
2012.0,Hassan,15114.0,2996.6,37.0,Black cotton,Spray,3290.0,54.0,Groundnut,238542.0,Kharif
2013.0,Hassan,16224.0,3522.8,37.0,Black cotton,Spray,3138.0,53.0,Groundnut,1516.0,Kharif
2014.0,Hassan,17095.0,3522.8,38.0,Black cotton,Spray,3423.0,52.0,Groundnut,57259.0,Kharif
2015.0,Hassan,17512.0,3522.8,38.0,Black cotton,Spray,3899.0,51.0,Groundnut,234779.0,Kharif
2016.0,Hassan,17587.0,3729.8,38.0,Black cotton,Spray,4015.0,57.0,Groundnut,1493.0,Kharif
2017.0,Hassan,17771.0,3729.8,39.0,Black cotton,Spray,4279.0,57.0,Groundnut,64409.0,Kharif
2018.0,Hassan,17825.0,3729.8,39.0,Black cotton,Spray,4167.0,60.0,Groundnut,249978.0,Kharif
2004.0,Hassan,3147.0,2746.2,39.0,Black cotton,Spray,4479.0,57.0,Blackgram,637.0,Kharif
2005.0,Hassan,2578.0,2746.2,40.0,Black cotton,Spray,3699.0,57.0,Blackgram,43311.0,Kharif
2006.0,Hassan,1591.0,2746.2,40.0,Black cotton,Spray,4904.0,54.0,Blackgram,24848.0,Kharif
2007.0,Hassan,1298.0,3360.0,40.0,Black cotton,Spray,2821.0,54.5,Blackgram,761.0,Kharif
2008.0,Hassan,4.0,3360.0,41.0,Black cotton,Spray,3472.0,56.6,Blackgram,45608.0,Kharif
2009.0,Hassan,1122.0,3360.0,41.0,Black cotton,Drip,3647.0,55.5,Blackgram,234581.0,Kharif
2010.0,Hassan,917.0,3605.4,41.0,Black cotton,Drip,393.0,58.5,Blackgram,646.0,Kharif
2011.0,Hassan,819.0,3605.4,42.0,Black cotton,Drip,167.0,59.5,Blackgram,43562.0,Kharif
2012.0,Hassan,619.0,3605.4,42.0,Black cotton,Drip,71.0,55.0,Blackgram,200000.0,Kharif
2013.0,Hassan,391.0,3512.4,42.0,Black cotton,Drip,52.0,53.0,Blackgram,4847.0,Kharif
2014.0,Hassan,211.0,3512.4,43.0,Black cotton,Drip,313547.0,53.5,Blackgram,51239.0,Kharif
2015.0,Hassan,153.0,3512.4,43.0,Black cotton,Drip,2783.0,52.5,Blackgram,216396.0,Kharif
2016.0,Hassan,111.0,3296.0,27.0,Black cotton,Drip,1533.0,56.0,Blackgram,2644.0,Kharif
2017.0,Hassan,76.0,3296.0,27.0,Black cotton,Drip,1647.0,59.5,Blackgram,44235.0,Kharif
2018.0,Hassan,53.0,3296.0,27.0,Black cotton,Drip,975.0,55.0,Blackgram,203317.0,Kharif
2004.0,Hassan,2688.0,3550.0,27.0,Black cotton,Drip,2.0,53.0,Cashew,2134.0,Kharif
2005.0,Hassan,2311.0,3550.0,27.0,Black cotton,Drip,836.0,53.5,Cashew,45186.0,Kharif
2006.0,Hassan,2188.0,3550.0,27.0,Black cotton,Drip,806.0,52.5,Cashew,238542.0,Kharif
2007.0,Hassan,1998.0,3654.0,27.2,Sandy,Drip,880.0,56.0,Cashew,1516.0,Kharif
2008.0,Hassan,2006.0,3654.0,27.2,Sandy,Drip,770.0,57.0,Cashew,57259.0,Kharif
2009.0,Hassan,2034.0,3654.0,27.2,Sandy,Drip,395.0,57.5,Cashew,234779.0,Kharif
2010.0,Hassan,2035.0,233.0,27.0,Sandy,Drip,187.0,57.0,Cashew,1493.0,Kharif
2011.0,Hassan,2074.0,233.0,27.0,Sandy,Drip,187.0,55.0,Cashew,64409.0,Kharif
2012.0,Hassan,2127.0,233.0,27.0,Sandy,Drip,121.0,56.0,Cashew,249978.0,Kharif
2013.0,Hassan,2090.0,234.0,27.0,Sandy,Drip,103.0,54.0,Cashew,637.0,Kharif
2014.0,Hassan,2059.0,234.0,27.0,Sandy,Drip,71.0,58.0,Cashew,43311.0,Kharif
2015.0,Hassan,2050.0,234.0,27.0,Sandy,Drip,3961.0,58.0,Cashew,24848.0,Kharif
2016.0,Hassan,1865.0,3105.0,27.2,Sandy,Drip,4247.0,59.0,Cashew,761.0,Kharif
2017.0,Hassan,1841.0,3105.0,27.2,Sandy,Drip,3290.0,50.0,Cashew,45608.0,Kharif
2018.0,Hassan,1799.0,3105.0,27.2,Sandy,Drip,3138.0,54.0,Cashew,234581.0,Kharif
2004.0,Hassan,1468.0,236.0,27.1,Sandy,Drip,3423.0,53.0,Coconut,646.0,Kharif
2005.0,Hassan,568.0,236.0,27.1,Sandy,Drip,3899.0,59.5,Coconut,43562.0,Kharif
2006.0,Hassan,407.0,2903.1,27.1,Sandy,Drip,4015.0,55.0,Coconut,200000.0,Kharif
2007.0,Hassan,177.0,2903.1,26.8,Sandy,Drip,4279.0,53.0,Coconut,4847.0,Kharif
2008.0,Hassan,51.0,2903.1,26.8,Sandy,Drip,4167.0,53.5,Coconut,51239.0,Kharif
2009.0,Hassan,173.0,2996.6,26.8,Sandy,Drip,4479.0,52.5,Coconut,216396.0,Kharif
2010.0,Hassan,201.0,2996.6,37.0,Sandy,Drip,3699.0,56.0,Coconut,2644.0,Kharif
2011.0,Hassan,206.0,2996.6,37.0,Sandy,Drip,4904.0,57.0,Coconut,44235.0,Kharif
2012.0,Hassan,243.0,3522.8,37.0,Sandy,Drip,2821.0,57.5,Coconut,203317.0,Kharif
2013.0,Hassan,123.0,3522.8,38.0,Sandy,Drip,3472.0,57.0,Coconut,2134.0,Kharif
2014.0,Hassan,82.0,3522.8,38.0,Sandy,Drip,3647.0,55.0,Coconut,45186.0,Kharif
2015.0,Hassan,74.0,2903.1,38.0,Sandy,Drip,393.0,56.0,Coconut,238542.0,Kharif
2016.0,Hassan,18.0,2903.1,39.0,Sandy,Drip,167.0,54.0,Coconut,1516.0,Kharif
2017.0,Hassan,37.0,2903.1,39.0,Laterite,Drip,71.0,58.0,Coconut,200000.0,Kharif
2018.0,Hassan,35.0,2996.6,39.0,Laterite,Drip,52.0,58.0,Coconut,4847.0,Kharif
2019.0,Hassan,5974.0,2996.6,40.0,Laterite,Drip,2570.0,59.0,Coconut,51239.0,Kharif
2004.0,Hassan,6631.0,2996.6,40.0,Laterite,Drip,27170.0,50.0,Ginger,216396.0,Kharif
2005.0,Hassan,6705.0,3522.8,40.0,Laterite,Drip,114744.0,54.0,Ginger,2644.0,Kharif
2006.0,Hassan,5876.0,3522.8,41.0,Laterite,Drip,1402.0,53.0,Ginger,44235.0,Kharif
2007.0,Hassan,326.0,3522.8,41.0,Laterite,Basin,23456.0,59.5,Ginger,203317.0,Kharif
2008.0,Hassan,6470.0,3729.8,41.0,Laterite,Basin,107809.0,55.0,Ginger,2134.0,Kharif
2009.0,Hassan,6709.0,3729.8,42.0,Laterite,Basin,1132.0,53.0,Ginger,45186.0,Kharif
2010.0,Hassan,6186.0,3729.8,42.0,Laterite,Basin,23960.0,53.5,Ginger,238542.0,Kharif
2011.0,Hassan,6503.0,2746.2,42.0,Laterite,Basin,126487.0,52.5,Ginger,1516.0,Kharif
2012.0,Hassan,5220.0,2746.2,43.0,Laterite,Basin,804.0,56.0,Ginger,57259.0,Kharif
2013.0,Hassan,4677.0,2746.2,27.0,Laterite,Basin,30362.0,57.0,Ginger,234779.0,Kharif
2014.0,Hassan,4803.0,3360.0,27.0,Laterite,Basin,124492.0,57.5,Ginger,1493.0,Kharif
2015.0,Hassan,3739.0,3360.0,27.0,Laterite,Basin,792.0,57.0,Ginger,64409.0,Kharif
2016.0,Hassan,3529.0,3360.0,27.0,Laterite,Basin,34153.0,55.0,Ginger,249978.0,Kharif
2017.0,Hassan,3649.0,3605.4,27.0,Laterite,Basin,132551.0,56.0,Ginger,637.0,Kharif
2018.0,Hassan,1374.0,3605.4,27.0,Laterite,Basin,338.0,54.0,Ginger,43311.0,Kharif
2012.0,Hassan,1279.0,2903.1,27.0,Laterite,Drip,2570.0,57.0,Coconut,200000.0,Kharif
2013.0,Hassan,13283.0,2903.1,27.0,Laterite,Drip,27170.0,57.5,Coconut,4847.0,Kharif
2014.0,Hassan,52119.0,2903.1,27.2,Laterite,Drip,114744.0,57.0,Coconut,51239.0,Kharif
2015.0,Hassan,725.0,2996.6,27.2,Laterite,Drip,1402.0,55.0,Coconut,216396.0,Kharif
2016.0,Mangalore,12885.0,2996.6,27.2,Laterite,Drip,23456.0,56.0,Coconut,2644.0,Kharif
2017.0,Mangalore,51179.0,2996.6,27.0,Laterite,Drip,107809.0,54.0,Coconut,44235.0,Kharif
2018.0,Mangalore,468.0,3522.8,27.0,Laterite,Drip,1132.0,58.0,Coconut,203317.0,Kharif
2019.0,Mangalore,11841.0,3522.8,27.0,Laterite,Drip,23960.0,58.0,Coconut,2134.0,Kharif
2004.0,Mangalore,50975.0,3522.8,27.0,Laterite,Drip,126487.0,59.0,Coconut,45186.0,Kharif
2005.0,Mangalore,206.0,3729.8,27.0,Laterite,Drip,804.0,50.0,Coconut,238542.0,Kharif
2006.0,Mangalore,10922.0,3729.8,27.0,Laterite,Drip,30362.0,54.0,Coconut,1516.0,Kharif
2007.0,Mangalore,51390.0,3729.8,27.2,Laterite,Drip,124492.0,53.0,Coconut,57259.0,Kharif
2008.0,Mangalore,177.0,2746.2,27.2,Laterite,Drip,792.0,52.0,Coconut,234779.0,Kharif
2009.0,Mangalore,10723.0,2746.2,27.2,Laterite,Drip,34153.0,51.0,Coconut,1493.0,Kharif
2010.0,Mangalore,51709.0,2746.2,27.1,Laterite,Drip,132551.0,57.0,Coconut,64409.0,Kharif
2011.0,Mangalore,146.0,3360.0,27.1,Laterite,Drip,338.0,57.0,Coconut,249978.0,Kharif
2012.0,Mangalore,10910.0,3360.0,27.1,Laterite,Drip,22966.0,60.0,Coconut,637.0,Kharif
2013.0,Mangalore,51355.0,3360.0,26.8,Laterite,Drip,131763.0,57.0,Coconut,43311.0,Kharif
2014.0,Mangalore,160.0,3605.4,26.8,Laterite,Drip,404.0,57.0,Coconut,24848.0,Kharif
2015.0,Mangalore,10912.0,3605.4,27.1,Laterite,Drip,24184.0,54.0,Coconut,761.0,Kharif
2016.0,Mangalore,51353.0,3605.4,27.1,Laterite,Drip,124387.0,54.5,Coconut,45608.0,Kharif
2017.0,Kodagu,1279.0,3512.4,26.8,Laterite,Drip,343.0,56.6,Coconut,234581.0,Kharif
2018.0,Kodagu,13283.0,3512.4,26.8,Laterite,Drip,23099.0,55.5,Coconut,646.0,Kharif
2011.0,Kodagu,52119.0,3512.4,26.8,Laterite,Drip,117825.84,58.5,Coconut,43562.0,Kharif
2012.0,Kodagu,725.0,3296.0,37.0,Laterite,Drip,336.0,59.5,Coconut,200000.0,Kharif
2013.0,Kodagu,12885.0,3550.0,37.0,Laterite,Drip,22594.0,55.0,Coconut,4847.0,Kharif
2014.0,Kodagu,51179.0,3550.0,37.0,Laterite,Drip,116481.07,53.0,Coconut,51239.0,Kharif
2015.0,Kodagu,468.0,3550.0,38.0,Laterite,Drip,316.0,53.5,Coconut,216396.0,Kharif
2016.0,Kodagu,11841.0,3654.0,38.0,Laterite,Drip,21400.0,52.5,Coconut,2644.0,Kharif
2017.0,Kodagu,50975.0,3654.0,38.0,Laterite,Drip,122102.0,56.0,Coconut,44235.0,Kharif
2018.0,Kodagu,206.0,3654.0,39.0,Laterite,Drip,382.0,57.0,Coconut,203317.0,Kharif
2004.0,Kodagu,10922.0,233.0,39.0,Laterite,Drip,19578.0,57.5,Coconut,2134.0,Kharif
2005.0,Kodagu,51390.0,233.0,39.0,Laterite,Drip,121037.0,57.0,Coconut,45186.0,Kharif
2006.0,Kodagu,177.0,233.0,40.0,Laterite,Drip,231.0,55.0,Coconut,238542.0,Kharif
2007.0,Kodagu,10723.0,234.0,40.0,Laterite,Drip,18951.0,56.0,Coconut,1516.0,Kharif
2008.0,Kodagu,51709.0,234.0,40.0,Laterite,Drip,110579.0,54.0,Coconut,57259.0,Kharif
2009.0,Kodagu,146.0,234.0,41.0,Laterite,Drip,221.0,58.0,Coconut,234779.0,Kharif
2010.0,Kodagu,10910.0,3105.0,41.0,Laterite,Drip,15362.0,58.0,Coconut,1493.0,Kharif
2011.0,Kodagu,51355.0,3105.0,41.0,Laterite,Drip,120373.0,59.0,Coconut,64409.0,Kharif
2012.0,Kodagu,160.0,3105.0,42.0,Laterite,Drip,291.0,50.0,Coconut,249978.0,Kharif
2013.0,Kodagu,10912.0,236.0,42.0,Laterite,Drip,17231.0,54.0,Coconut,637.0,Kharif
2014.0,Kodagu,51353.0,236.0,42.0,Laterite,Drip,119359.0,53.0,Coconut,43311.0,Kharif
2015.0,Kodagu,1279.0,2903.1,43.0,Laterite,Drip,283.0,52.0,Coconut,24848.0,Kharif
2016.0,Kodagu,13283.0,2903.1,27.0,Laterite,Drip,17690.0,51.0,Coconut,761.0,Kharif
2017.0,Kodagu,52119.0,2903.1,27.0,Laterite,Basin,7157.0,57.0,Coconut,45608.0,Kharif
2018.0,Kodagu,725.0,2996.6,27.0,Laterite,Basin,8700.0,57.0,Coconut,234581.0,Kharif
2004.0,Kodagu,12885.0,2996.6,27.0,Laterite,Basin,41266.0,60.0,Coconut,646.0,Kharif
2005.0,Kodagu,51179.0,2996.6,27.0,Laterite,Basin,8838.0,57.0,Coconut,43562.0,Kharif
2012.0,Kodagu,468.0,3296.0,27.0,Laterite,Basin,8954.0,57.0,Coconut,200000.0,Kharif
2013.0,Kodagu,11841.0,3550.0,27.2,Laterite,Basin,42915.0,54.0,Coconut,4847.0,Kharif
2014.0,Kodagu,50975.0,3550.0,27.2,Laterite,Basin,9230.0,54.5,Coconut,51239.0,Kharif
2015.0,Kodagu,206.0,3550.0,27.2,Alluvial,Basin,44313.0,56.6,Coconut,216396.0,Kharif
2016.0,Mysuru,10922.0,3654.0,27.0,Alluvial,Basin,45820.0,55.5,Coconut,2644.0,Kharif
2017.0,Mysuru,51390.0,3654.0,27.0,Alluvial,Basin,49084.0,58.5,Coconut,44235.0,Kharif
2018.0,Mysuru,177.0,3654.0,27.0,Alluvial,Basin,86311.0,59.5,Coconut,203317.0,Kharif
2004.0,Mysuru,10723.0,233.0,27.0,Alluvial,Basin,57642.0,55.0,Coconut,2134.0,Kharif
2005.0,Mysuru,51709.0,233.0,27.0,Alluvial,Basin,58405.0,53.0,Coconut,45186.0,Kharif
2006.0,Mysuru,146.0,233.0,27.0,Alluvial,Basin,60751.0,53.5,Coconut,238542.0,Kharif
2007.0,Mysuru,10910.0,234.0,27.2,Alluvial,Basin,109506.0,52.5,Coconut,1516.0,Kharif
2008.0,Mysuru,51355.0,234.0,27.2,Alluvial,Basin,114.0,56.0,Coconut,57259.0,Kharif
2009.0,Mysuru,160.0,234.0,27.2,Alluvial,Basin,3.0,57.0,Coconut,234779.0,Kharif
2010.0,Mysuru,10912.0,3105.0,27.1,Loam,Basin,95.0,57.5,Coconut,1493.0,Kharif
2011.0,Mysuru,51353.0,3105.0,27.1,Loam,Basin,19.0,57.0,Coconut,64409.0,Kharif
2012.0,Mysuru,142.0,3105.0,27.1,Loam,Basin,54.0,55.0,Coconut,249978.0,Kharif
2013.0,Mysuru,10505.0,236.0,26.8,Loam,Basin,13.0,56.0,Coconut,200000.0,Kharif
2014.0,Mysuru,51040.0,236.0,26.8,Loam,Basin,123.0,54.0,Coconut,4847.0,Kharif
2015.0,Mysuru,154.0,2903.1,26.8,Loam,Basin,19.0,58.0,Coconut,51239.0,Kharif
2016.0,Mysuru,10318.0,2903.1,37.0,Loam,Basin,32.0,58.0,Coconut,216396.0,Kharif
2017.0,Mysuru,48083.0,2903.1,37.0,Loam,Basin,8.0,59.0,Coconut,2644.0,Kharif
2018.0,Mysuru,143.0,2996.6,37.0,Loam,Basin,50.0,50.0,Coconut,44235.0,Kharif
2019.0,Mysuru,9283.0,2996.6,38.0,Loam,Basin,10.0,54.0,Coconut,203317.0,Kharif
2004.0,Mysuru,47200.0,2996.6,38.0,Teelah,Basin,29.0,53.0,Coconut,2134.0,Kharif
2013.0,Mysuru,158.0,2903.1,38.0,Teelah,Basin,44.0,52.0,Coconut,45186.0,Kharif
2014.0,Mysuru,8982.0,2903.1,39.0,Teelah,Basin,33.0,51.0,Coconut,238542.0,Kharif
2015.0,Mysuru,46990.0,2903.1,39.0,Teelah,Basin,14.0,57.0,Coconut,1516.0,Kharif
2016.0,Mysuru,103.0,2996.6,39.0,Teelah,Basin,56.0,57.0,Coconut,57259.0,Kharif
2017.0,Mysuru,8239.0,2996.6,40.0,Teelah,Basin,26.0,60.0,Coconut,234779.0,Kharif
2018.0,Mysuru,44563.0,2996.6,40.0,Teelah,Basin,98.0,57.0,Coconut,1493.0,Kharif
2004.0,Mysuru,96.0,3522.8,40.0,Teelah,Basin,3.0,57.0,Coconut,64409.0,Kharif
2005.0,Mysuru,6949.0,3522.8,41.0,Teelah,Basin,58637.0,54.0,Coconut,249978.0,Kharif
2006.0,Mysuru,44663.0,3522.8,41.0,Teelah,Basin,59777.0,54.5,Coconut,637.0,Kharif
2007.0,Mysuru,110.0,3729.8,41.0,Teelah,Basin,60528.0,56.6,Coconut,43311.0,Kharif
2008.0,Mysuru,6824.0,3729.8,42.0,Clay,Basin,61126.0,55.5,Cotton,24848.0,Kharif
2009.0,Mysuru,43013.0,3729.8,42.0,Clay,Basin,623687.0,58.5,Cotton,761.0,Kharif
2010.0,Mysuru,95.0,2746.2,42.0,Clay,Basin,63504.0,59.5,Cotton,45608.0,Kharif
2011.0,Mysuru,6441.0,2746.2,43.0,Clay,Basin,63931.0,55.0,Cotton,234581.0,Kharif
2012.0,Mysuru,4012.0,2746.2,43.0,Clay,Basin,73730.0,53.0,Cotton,646.0,Kharif
2013.0,Mysuru,4877.0,3360.0,27.0,Clay,Spray,118416.0,53.5,Coconut,43562.0,Kharif
2014.0,Mysuru,4930.0,3360.0,27.0,Clay,Spray,130132.0,52.5,Coconut,200000.0,Kharif
2015.0,Mysuru,4954.0,3360.0,27.0,Clay,Spray,154889.0,56.0,Coconut,4847.0,Kharif
2016.0,Mysuru,5019.0,3605.4,27.0,Clay,Spray,171739.0,57.0,Coconut,51239.0,Kharif
2017.0,Mysuru,5127.0,3605.4,27.0,Clay,Spray,172475.0,57.5,Coconut,216396.0,Kharif
2018.0,Mysuru,5174.0,3605.4,27.0,Clay,Spray,177939.0,57.0,Coconut,2644.0,Kharif
2013.0,Mysuru,5294.0,3512.4,27.2,Clay,Spray,313547.0,55.0,Coconut,44235.0,Kharif
2014.0,Mysuru,5474.0,3512.4,27.2,Clay,Spray,2783.0,56.0,Coconut,203317.0,Kharif
2015.0,Mysuru,5864.0,3512.4,27.2,Clay,Spray,1533.0,54.0,Coconut,2134.0,Kharif
2016.0,Mysuru,7028.0,3296.0,27.0,Clay,Spray,1647.0,58.0,Coconut,45186.0,Kharif
2017.0,Mysuru,7403.0,3296.0,27.0,Clay,Spray,975.0,58.0,Coconut,238542.0,Kharif
2018.0,Mysuru,7501.0,3296.0,27.0,Clay,Spray,2.0,59.0,Coconut,1516.0,Kharif
2004.0,Mysuru,7714.0,3550.0,27.0,Clay,Spray,836.0,50.0,Coconut,57259.0,Kharif
2005.0,Mysuru,7856.0,3550.0,27.0,Clay,Spray,806.0,54.0,Coconut,234779.0,Kharif
2006.0,Mysuru,32.0,3550.0,27.0,Clay,Spray,880.0,53.0,Coconut,1493.0,Kharif
2007.0,Mysuru,1.0,3654.0,27.2,Clay,Spray,770.0,52.0,Coconut,64409.0,Kharif
2008.0,Mysuru,30.0,3654.0,27.2,Clay,Spray,395.0,51.0,Coconut,249978.0,Kharif
2009.0,Mysuru,6.0,3654.0,27.2,Clay,Spray,187.0,57.0,Coconut,637.0,Kharif
2010.0,Mysuru,15.0,233.0,27.1,Clay,Spray,187.0,57.0,Coconut,43311.0,Kharif
2011.0,Mysuru,4.0,233.0,27.1,Clay,Spray,121.0,60.0,Coconut,24848.0,Kharif
2012.0,Kasaragodu,39.0,233.0,27.1,Clay,Spray,103.0,57.0,Coconut,761.0,Kharif
2013.0,Kasaragodu,6.0,234.0,26.8,Clay,Spray,71.0,57.0,Coconut,45608.0,Kharif
2014.0,Kasaragodu,12.0,234.0,26.8,Clay,Spray,3961.0,54.0,Coconut,234581.0,Kharif
2015.0,Kasaragodu,3.0,234.0,26.8,Clay,Spray,4247.0,54.5,Coconut,646.0,Kharif
2016.0,Kasaragodu,17.0,3105.0,37.0,Clay,Spray,3290.0,56.6,Coconut,43562.0,Kharif
2017.0,Kasaragodu,3.0,3105.0,37.0,Clay,Spray,3138.0,55.5,Coconut,200000.0,Kharif
2018.0,Kasaragodu,9.0,3105.0,37.0,Clay,Spray,3423.0,58.5,Coconut,4847.0,Kharif
2015.0,Kasaragodu,21.0,236.0,38.0,Clay,Spray,3899.0,59.5,Coconut,51239.0,Kharif
2016.0,Kasaragodu,11.0,236.0,38.0,Clay,Spray,4015.0,55.0,Coconut,216396.0,Kharif
2017.0,Kasaragodu,4.0,2903.1,38.0,Clay loam,Spray,4279.0,53.0,Coconut,2644.0,Kharif
2018.0,Kasaragodu,15.0,2903.1,39.0,Clay loam,Spray,4167.0,53.5,Coconut,44235.0,Kharif
2013.0,Kasaragodu,8.0,2903.1,39.0,Clay loam,Spray,4479.0,52.5,Coconut,203317.0,Kharif
2014.0,Kasaragodu,29.0,2996.6,39.0,Clay loam,Spray,3699.0,56.0,Coconut,2134.0,Kharif
2015.0,Kasaragodu,1.0,2996.6,41.0,Clay loam,Spray,4904.0,57.0,Coconut,45186.0,Kharif
2016.0,Kasaragodu,13736.0,2996.6,42.0,Clay loam,Spray,2821.0,57.5,Coconut,238542.0,Kharif
2017.0,Kasaragodu,14003.0,3522.8,42.0,Clay loam,Spray,3472.0,57.0,Coconut,1516.0,Kharif
2018.0,Kasaragodu,14179.0,3522.8,42.0,Clay loam,Spray,3647.0,55.0,Coconut,200000.0,Kharif
2004.0,Kasaragodu,14319.0,3522.8,43.0,Clay loam,Spray,393.0,56.0,Coconut,4847.0,Kharif
2005.0,Kasaragodu,14464.0,3729.8,43.0,Clay loam,Spray,167.0,54.0,Coconut,51239.0,Kharif
2006.0,Kasaragodu,14876.0,3729.8,128.0,Clay loam,Spray,71.0,58.0,Coconut,216396.0,Kharif
2007.0,Kasaragodu,14976.0,3729.8,129.0,Clay loam,Spray,52.0,58.0,Coconut,2644.0,Kharif
2008.0,Kasaragodu,15009.0,2746.2,130.0,Clay loam,Spray,12.0,59.0,Coconut,44235.0,Kharif
2009.0,Kasaragodu,15114.0,2746.2,131.0,Clay loam,Spray,51.0,50.0,Coconut,203317.0,Kharif
2010.0,Kasaragodu,16224.0,2746.2,132.0,Clay loam,Spray,61.0,54.0,Coconut,2134.0,Kharif
2011.0,Kasaragodu,17095.0,3360.0,133.0,Clay loam,Drip,67.0,53.0,Cocoa,45186.0,Kharif
2012.0,Kasaragodu,17512.0,3360.0,134.0,Clay loam,Drip,62.0,52.0,Cocoa,238542.0,Kharif
2013.0,Kasaragodu,17587.0,3360.0,135.0,Clay loam,Drip,32.0,51.0,Cocoa,1516.0,Kharif
2014.0,Kasaragodu,17771.0,3605.4,136.0,Clay loam,Drip,22.0,57.0,Cocoa,57259.0,Kharif
2015.0,Kasaragodu,17825.0,3605.4,137.0,Arid and Desert,Drip,25.0,57.0,Cocoa,234779.0,Kharif
2016.0,Kasaragodu,3147.0,3605.4,138.0,Arid and Desert,Drip,4.0,60.0,Cocoa,1493.0,Kharif
2017.0,Raichur,2578.0,3512.4,139.0,Arid and Desert,Drip,9.0,57.0,Coffee,64409.0,Kharif
2016.0,Raichur,1591.0,3512.4,140.0,Arid and Desert,Drip,12.0,57.0,Coffee,249978.0,Kharif
2017.0,Raichur,1298.0,3512.4,141.0,Arid and Desert,Drip,2089.0,54.0,Coffee,637.0,Kharif
2018.0,Raichur,4.0,3296.0,142.0,Arid and Desert,Drip,2810.0,54.5,Coffee,43311.0,Kharif
2013.0,Raichur,1122.0,3296.0,143.0,Arid and Desert,Drip,841.0,56.6,Coffee,24848.0,Kharif
2014.0,Raichur,917.0,3296.0,144.0,Arid and Desert,Drip,3550.0,55.5,Coffee,761.0,Kharif
2015.0,Raichur,819.0,3550.0,145.0,Arid and Desert,Drip,109.0,58.5,Coffee,45608.0,Kharif
2016.0,Raichur,619.0,3550.0,146.0,Arid and Desert,Drip,3368.0,59.5,Coffee,234581.0,Kharif
2017.0,Raichur,391.0,3550.0,147.0,Arid and Desert,Drip,3671.0,55.0,Coffee,646.0,Kharif
2018.0,Raichur,211.0,3654.0,148.0,Loam,Drip,2404.0,53.0,Coffee,43562.0,Kharif
2004.0,Raichur,153.0,3654.0,149.0,Loam,Drip,2805.0,53.5,Coffee,200000.0,Kharif
2005.0,Raichur,111.0,3654.0,150.0,Loam,Drip,2331.0,52.5,Coffee,4847.0,Kharif
2006.0,Raichur,76.0,233.0,151.0,Loam,Drip,2088.0,56.0,Coffee,51239.0,Kharif
2007.0,Raichur,53.0,233.0,152.0,Loam,Drip,2628.0,57.0,Coffee,216396.0,Kharif
2008.0,Raichur,2688.0,233.0,153.0,Loam,Drip,1939.0,57.5,Coffee,2644.0,Kharif
2009.0,Raichur,2311.0,2903.1,154.0,Loam,Drip,1871.0,57.0,Cardamum,44235.0,Kharif
2010.0,Raichur,2188.0,2903.1,155.0,Loam,Drip,1868.0,55.0,Cardamum,203317.0,Kharif
2011.0,Raichur,1998.0,2903.1,156.0,Loam,Drip,127919.0,56.0,Cardamum,2134.0,Kharif
2012.0,Raichur,2006.0,2996.6,157.0,Loam,Drip,75340.0,54.0,Cardamum,45186.0,Kharif
2013.0,Raichur,2034.0,2996.6,158.0,Sandy loam ,Drip,29170.0,58.0,Cardamum,238542.0,Kharif
2014.0,Raichur,2035.0,2996.6,159.0,Sandy loam ,Drip,1901.0,58.0,Cardamum,1516.0,Kharif
2015.0,Raichur,2074.0,3522.8,160.0,Sandy loam ,Drip,972.0,59.0,Cardamum,57259.0,Kharif
2016.0,Raichur,2127.0,3522.8,161.0,Sandy loam ,Drip,874.0,50.0,Cardamum,234779.0,Kharif
2017.0,Raichur,2090.0,3522.8,162.0,Sandy loam ,Drip,592.0,54.0,Cardamum,1493.0,Kharif
2016.0,Raichur,2059.0,3729.8,163.0,Sandy loam ,Drip,864.0,53.0,Cardamum,64409.0,Kharif
2017.0,Raichur,2050.0,3729.8,164.0,Sandy loam ,Drip,5373.0,52.0,Cardamum,249978.0,Kharif
2016.0,Raichur,1865.0,3729.8,165.0,Sandy loam ,Drip,6589.0,51.0,Cardamum,637.0,Kharif
2017.0,Raichur,1841.0,2746.2,166.0,Sandy loam ,Drip,5107.0,57.0,Cardamum,43311.0,Kharif
2018.0,Raichur,1799.0,2746.2,167.0,Sandy loam ,Drip,5518.0,57.0,Cardamum,24848.0,Kharif
2013.0,Raichur,1468.0,2746.2,168.0,Sandy loam ,Drip,4912.0,60.0,Cardamum,761.0,Kharif
2014.0,Gulbarga,568.0,3360.0,169.0,Sandy loam ,Drip,3830.0,57.0,Cotton,45608.0,Kharif
2015.0,Gulbarga,407.0,3360.0,170.0,Sandy loam ,Drip,4.0,57.0,Cotton,234581.0,Kharif
