region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
10,207,9,0.0,0.0,2.61111,1.30668,3.11111,3.00863,52.1111,46.0,64.8889,45.4444,-18.3333,38.3333,-20.0,64.8889,0.299285,-2.06335,path
244,194,9,0.0,0.0,1.72222,1.14342,2.27778,2.03761,49.7407,44.4444,61.6667,43.1111,-15.8889,35.7778,-19.8889,61.6667,0.300853,-2.02184,path
123,194,9,0.0,0.0,2.55556,1.78471,9.11111,7.71338,60.8148,54.3333,74.8889,53.2222,-19.4444,42.2222,-22.7778,74.8889,0.292382,-2.03361,path
137,182,9,0.0,0.0,1.83333,3.85556,3.61111,9.21852,34.9259,31.4444,42.8889,30.4444,-10.4444,23.8889,-13.4444,42.8889,0.285756,-2.00112,path
197,161,9,0.0,0.0,2.0,5.55555,11.5,99.6333,42.3704,36.8889,51.6667,38.5556,-16.4444,27.8889,-11.4444,51.7778,0.27504,-2.39557,path
65,176,9,0.0,0.0,2.88889,1.4707,1.5,1.16905,49.7407,45.2222,61.0,43.0,-13.5556,33.7778,-20.2222,61.0,0.294787,-1.9657,path
141,163,9,0.0,0.0,0.777777,0.429631,18.7778,1.85182,40.7037,35.2222,48.8889,38.0,-16.4444,24.5556,-8.11111,48.8889,0.270056,-2.38845,path
227,195,9,0.111111,0.0,2.5,2.23855,3.5,2.88868,47.7407,42.7778,58.5556,41.8889,-14.8889,32.4444,-17.5556,58.5556,0.284495,-2.03896,path
142,185,9,0.111111,0.0,2.27778,1.76908,3.11111,1.16746,47.8148,43.8889,58.2222,41.3333,-11.7778,31.2222,-19.4444,58.2222,0.289144,-1.93792,path
205,177,9,0.0,0.0,2.83333,9.63333,8.5,17.3667,32.4444,28.4444,40.3333,28.5556,-12.0,23.6667,-11.6667,40.3333,0.296365,-2.12124,path
4,201,9,0.0,0.222222,2.72222,1.67885,5.22222,3.12457,53.7037,47.1111,67.2222,46.7778,-19.7778,40.5556,-20.7778,67.2222,0.308859,-2.07523,path
251,195,9,0.0,0.0,2.94444,2.8784,3.83333,2.35467,47.9259,42.5556,59.2222,42.0,-16.1111,33.8889,-17.7778,59.2222,0.291875,-2.05673,path
139,185,9,0.0,0.0,2.0,0.632455,1.22222,1.90516,59.1481,52.2222,73.4444,51.7778,-20.7778,42.8889,-22.1111,73.4444,0.29644,-2.07387,path
17,204,9,0.0,0.0,2.0,1.28236,2.16667,0.752773,57.2593,50.8889,71.2222,49.6667,-19.1111,41.8889,-22.7778,71.2222,0.302671,-2.03737,path
202,182,9,0.0,0.0,2.55555,1.85792,3.0,2.0548,55.0741,49.5556,68.1111,47.5556,-16.5556,39.1111,-22.5556,68.1111,0.301601,-1.98922,path
78,201,9,0.0,0.0,2.83333,2.65623,5.0,4.07158,56.4444,51.4444,68.6667,49.2222,-15.0,36.6667,-21.6667,68.6667,0.28043,-1.96946,path
63,203,9,0.0,0.0,4.27778,3.79131,3.44444,4.03687,58.4815,52.4444,71.6667,51.3333,-18.1111,39.5556,-21.4444,71.6667,0.287107,-2.03464,path
84,200,9,0.0,0.0,4.72222,2.70322,2.5,1.53116,56.6667,50.6667,70.2222,49.1111,-18.0,40.6667,-22.6667,70.2222,0.300817,-2.01537,path
250,160,9,0.0,0.0,2.11111,1.18519,1.55556,2.74074,42.8148,36.4444,55.3333,36.6667,-19.1111,37.5556,-18.4444,55.3333,0.347142,-2.10232,path
248,160,9,0.0,0.0,3.0,8.8889,2.16667,3.76667,43.9259,37.1111,57.1111,37.5556,-20.4444,39.5556,-19.1111,57.1111,0.354037,-2.11379,path
70,197,9,0.0,0.111111,2.72222,2.01568,5.27778,3.27561,54.8519,48.8889,68.0,47.6667,-17.8889,39.4444,-21.5556,68.0,0.298704,-2.03351,path
73,201,9,0.0,0.111111,0.722223,0.64693,4.44444,2.45553,58.7037,52.8889,72.2222,51.0,-17.4444,40.5556,-23.1111,72.2222,0.294187,-1.99774,path
42,188,9,0.0,0.0,1.83333,1.81111,1.38889,1.75185,30.7778,27.5556,38.1111,26.6667,-9.66667,22.0,-12.3333,38.1111,0.301747,-2.01644,path
204,177,9,0.0,0.0,1.77778,10.6963,8.33333,27.3334,32.8889,29.0,40.6667,29.0,-11.6667,23.3333,-11.6667,40.6667,0.28109,-2.10084,path
7,203,9,0.111111,0.111111,3.88889,2.85709,5.44444,2.74604,54.0,47.6667,67.6667,46.6667,-19.0,41.0,-22.0,67.6667,0.314896,-2.04001,path
121,189,9,0.0,0.0,2.27778,2.19511,4.94444,4.00786,62.0741,54.7778,77.5556,53.8889,-21.8889,46.4444,-24.5556,77.5556,0.305404,-2.05408,path
204,161,9,0.0,0.0,1.27778,0.507408,9.22222,73.0963,44.0741,38.0,54.5556,39.6667,-18.2222,31.4444,-13.2222,54.5556,0.308104,-2.23829,path
142,182,9,0.111111,0.0,1.11111,0.834444,2.77778,2.0512,43.6296,40.3333,52.8889,37.6667,-9.88889,27.7778,-17.8889,52.8889,0.286863,-1.90498,path
183,182,9,0.0,0.0,2.83333,2.09497,3.55556,2.56183,58.963,52.8889,73.3333,50.6667,-18.2222,43.1111,-24.8889,73.3333,0.308825,-1.99205,path
239,174,9,0.0,0.0,2.0,1.4453,1.38889,0.854183,57.8519,50.4444,73.2222,49.8889,-22.2222,46.1111,-23.8889,73.2222,0.320261,-2.06905,path
105,189,9,0.0,0.0,2.05556,1.51168,4.44444,3.45554,61.4074,55.0,75.4444,53.7778,-19.2222,42.1111,-22.8889,75.4444,0.285515,-2.03589,path
215,193,9,0.0,0.0,2.0,0.516399,4.83333,1.29529,45.2222,40.8889,55.3333,39.4444,-13.0,30.3333,-17.3333,55.3333,0.289242,-2.00012,path
198,183,9,0.0,0.0,1.05555,1.18165,3.38889,1.59745,54.037,48.8889,66.5556,46.6667,-15.4444,37.5556,-22.1111,66.5556,0.298622,-1.97496,path
197,182,9,0.0,0.0,2.22222,1.25904,3.44444,2.82581,55.8519,50.1111,69.1111,48.3333,-17.2222,39.7778,-22.5556,69.1111,0.300643,-2.00156,path
223,161,9,0.0,0.0,1.38889,3.04074,9.0,31.0222,42.037,36.0,52.2222,37.8889,-18.1111,30.5556,-12.4444,52.2222,0.308416,-2.28229,path
239,32,9,0.0,0.0,0.777779,0.207408,1.5,1.18889,121.444,110.222,138.111,116.0,-33.6667,50.0,-16.3333,138.111,0.201898,-2.30939,sky
102,30,9,0.0,0.0,0.944447,0.879816,0.611111,0.772202,125.407,115.111,141.0,120.111,-30.8889,46.7778,-15.8889,141.0,0.183565,-2.29599,sky
202,41,9,0.0,0.0,0.944448,0.772202,1.11111,1.0256,123.037,111.889,139.778,117.444,-33.4444,50.2222,-16.7778,139.778,0.199347,-2.29992,sky
140,16,9,0.0,0.0,0.5,0.344443,0.888891,0.385184,111.815,99.1111,131.111,105.222,-38.1111,57.8889,-19.7778,131.111,0.244021,-2.29393,sky
67,71,9,0.0,0.0,1.66667,0.888891,1.5,0.299998,125.963,115.556,140.889,121.444,-31.2222,44.7778,-13.5556,140.889,0.179672,-2.33976,sky
165,99,9,0.0,0.0,0.888891,0.474074,0.777779,0.474074,93.4074,79.0,118.0,83.2222,-43.2222,73.7778,-30.5556,118.0,0.330418,-2.20776,sky
62,26,9,0.0,0.0,0.777777,0.272165,0.444444,0.403686,112.222,98.3333,130.889,107.444,-41.6667,56.0,-14.3333,130.889,0.248698,-2.38614,sky
194,57,9,0.0,0.0,0.611109,0.418515,1.16667,0.38889,135.963,129.889,146.222,131.778,-18.2222,30.7778,-12.5556,146.222,0.111695,-2.21505,sky
112,30,9,0.0,0.0,0.555557,0.272164,1.22222,0.720082,113.259,100.778,130.111,108.889,-37.4444,50.5556,-13.1111,130.111,0.225384,-2.38531,sky
92,104,9,0.0,0.0,1.72222,1.4363,1.83333,1.37841,100.519,87.2222,119.889,94.4444,-39.8889,58.1111,-18.2222,119.889,0.272403,-2.3262,sky
122,11,9,0.0,0.0,1.0,0.311116,2.88889,5.05185,143.444,136.889,150.889,142.556,-19.6667,22.3333,-2.66667,150.889,0.092773,-2.52165,sky
104,68,9,0.0,0.0,1.0,0.57778,0.888889,0.829629,105.778,95.1111,124.889,97.3333,-32.0,57.3333,-25.3333,124.889,0.239143,-2.17,sky
67,32,9,0.0,0.0,0.944444,1.06284,1.77778,1.31092,126.222,115.111,142.222,121.333,-33.3333,48.0,-14.6667,142.222,0.190625,-2.33375,sky
60,52,9,0.0,0.0,0.722223,0.596301,0.777777,0.740744,111.63,101.0,129.222,104.667,-31.8889,52.7778,-20.8889,129.222,0.218379,-2.22968,sky
57,89,9,0.111111,0.0,0.555555,0.272169,1.27778,0.772203,106.074,93.1111,125.444,99.6667,-38.8889,58.1111,-19.2222,125.444,0.257746,-2.3062,sky
245,47,9,0.0,0.0,0.833331,0.122223,0.999997,0.488888,134.778,127.444,145.778,131.111,-22.0,33.0,-11.0,145.778,0.125709,-2.30244,sky
80,40,9,0.0,0.0,0.611111,0.574132,0.722223,0.772203,110.704,96.2222,129.0,106.889,-43.4444,54.8889,-11.4444,129.0,0.254051,-2.43469,sky
121,82,9,0.0,0.0,0.555556,0.344266,0.611111,0.443054,106.519,92.8889,125.889,100.778,-40.8889,58.1111,-17.2222,125.889,0.262093,-2.34487,sky
240,26,9,0.0,0.0,1.22222,1.0074,0.888888,0.207411,136.889,131.0,146.556,133.111,-17.6667,29.0,-11.3333,146.556,0.106102,-2.23072,sky
91,54,9,0.0,0.0,0.833333,0.408248,0.833335,0.658283,110.0,97.8889,127.111,105.0,-36.3333,51.3333,-15.0,127.111,0.229674,-2.34574,sky
97,21,9,0.0,0.0,0.944444,0.611615,1.33333,0.869227,126.815,115.0,142.889,122.556,-35.4444,48.2222,-12.7778,142.889,0.195127,-2.37781,sky
128,15,9,0.0,0.0,0.77778,0.272168,0.555556,0.620632,129.259,118.333,144.0,125.444,-32.7778,44.2222,-11.4444,144.0,0.17818,-2.38244,sky
48,81,9,0.0,0.0,0.611111,0.240743,0.888891,0.429629,112.926,105.667,128.889,104.222,-21.7778,47.8889,-26.1111,128.889,0.19308,-2.03349,sky
192,40,9,0.0,0.0,1.22222,0.207408,1.33333,0.488891,124.63,114.444,140.556,118.889,-30.5556,47.7778,-17.2222,140.556,0.185749,-2.27022,sky
207,58,9,0.0,0.0,0.777777,0.344266,0.888888,0.583728,110.37,97.6667,128.111,105.333,-38.1111,53.2222,-15.1111,128.111,0.237567,-2.35727,sky
220,36,9,0.0,0.0,0.944443,0.800462,1.05556,0.854182,114.037,100.778,132.444,108.889,-39.7778,55.2222,-15.4444,132.444,0.239085,-2.36224,sky
68,80,9,0.0,0.0,1.16667,0.166666,1.72222,1.70741,111.074,102.889,127.333,103.0,-24.5556,48.7778,-24.2222,127.333,0.198052,-2.0987,sky
64,19,9,0.0,0.0,0.944445,0.151853,1.66667,0.31111,137.778,131.556,146.444,135.333,-18.6667,26.0,-7.33333,146.444,0.101515,-2.3586,sky
221,50,9,0.0,0.0,0.444445,0.544332,1.44444,0.688533,122.074,109.889,139.778,116.556,-36.5556,53.1111,-16.5556,139.778,0.213809,-2.32568,sky
216,17,9,0.0,0.0,0.666665,0.5164,1.27778,1.02017,126.148,115.0,141.889,121.556,-33.4444,47.2222,-13.7778,141.889,0.189464,-2.34842,sky
63,13,9,0.0,0.0,0.611115,0.196294,1.16667,1.01111,132.259,122.778,145.444,128.556,-28.4444,39.5556,-11.1111,145.444,0.155825,-2.36043,sky
91,19,9,0.0,0.0,1.0,0.760118,1.44445,0.779364,126.667,115.444,142.444,122.111,-33.6667,47.3333,-13.6667,142.444,0.189527,-2.35283,sky
206,30,9,0.0,0.0,0.777777,0.501847,0.833332,0.547723,123.333,112.778,139.667,117.556,-31.6667,49.0,-17.3333,139.667,0.19251,-2.27951,sky
112,18,9,0.0,0.0,0.833333,0.691216,0.5,0.278888,113.778,102.333,130.111,108.889,-34.3333,49.0,-14.6667,130.111,0.213257,-2.34084,sky
83,28,9,0.0,0.0,0.388889,0.136081,0.888887,0.455421,112.963,99.4444,131.111,108.333,-40.5556,54.4444,-13.8889,131.111,0.241511,-2.38788,sky
76,19,9,0.0,0.0,0.944444,0.443052,0.888888,0.58373,114.259,101.0,132.333,109.444,-39.7778,54.2222,-14.4444,132.333,0.236733,-2.37598,sky
131,15,9,0.111111,0.0,0.888891,1.05185,1.88889,2.16297,130.148,119.667,145.333,125.444,-31.4444,45.5556,-14.1111,145.333,0.176494,-2.32497,sky
190,45,9,0.0,0.0,0.666667,0.666666,0.777779,0.54433,108.963,95.8889,126.889,104.111,-39.2222,53.7778,-14.5556,126.889,0.244289,-2.37181,sky
186,46,9,0.0,0.0,0.666664,0.399996,1.05556,0.862948,135.519,129.444,145.556,131.556,-18.2222,30.1111,-11.8889,145.556,0.110653,-2.23262,sky
171,15,9,0.0,0.0,0.666668,0.557772,0.666668,0.699205,113.741,100.111,132.0,109.111,-40.8889,54.7778,-13.8889,132.0,0.241576,-2.38903,sky
245,18,9,0.0,0.0,1.0,1.02222,1.16667,0.211111,137.889,131.444,147.889,134.333,-19.3333,30.0,-10.6667,147.889,0.111218,-2.27511,sky
67,40,9,0.0,0.0,0.666665,0.516397,0.666667,0.699204,110.037,95.3333,129.0,105.778,-44.1111,56.8889,-12.7778,129.0,0.260966,-2.41946,sky
248,53,9,0.0,0.0,0.722229,0.285188,0.833333,0.700008,134.778,128.222,145.778,130.333,-19.6667,33.0,-13.3333,145.778,0.121119,-2.21749,sky
112,35,9,0.0,0.0,1.11111,1.22963,1.44444,0.829631,127.556,117.444,142.556,122.667,-30.3333,45.0,-14.6667,142.556,0.176083,-2.31105,sky
172,31,9,0.0,0.0,0.722221,0.418517,0.666664,0.71111,136.407,130.778,145.444,133.0,-16.8889,27.1111,-10.2222,145.444,0.10071,-2.2515,sky
204,25,9,0.0,0.0,0.611111,0.329628,0.833333,0.477775,102.481,88.0,125.667,93.7778,-43.4444,69.5556,-26.1111,125.667,0.299583,-2.25341,sky
145,33,9,0.0,0.0,0.888889,0.272163,0.888888,0.620634,124.556,113.222,140.889,119.556,-34.0,49.0,-15.0,140.889,0.196297,-2.33354,sky
107,21,9,0.0,0.0,0.666662,0.516398,1.16667,0.408248,126.778,115.778,141.889,122.667,-33.0,45.3333,-12.3333,141.889,0.184022,-2.37037,sky
180,97,9,0.0,0.0,0.944443,0.329631,1.0,0.666667,134.37,126.556,145.444,131.111,-23.4444,33.2222,-9.77778,145.444,0.12985,-2.34623,sky
172,60,9,0.0,0.0,0.833333,0.388886,1.05556,0.329627,123.667,114.0,138.333,118.667,-29.0,44.0,-15.0,138.333,0.175844,-2.29339,sky
82,51,9,0.0,0.0,0.611111,0.443051,0.611111,0.742867,123.185,111.778,138.889,118.889,-34.2222,47.1111,-12.8889,138.889,0.1952,-2.3685,sky
231,49,9,0.0,0.0,0.555556,0.385186,0.666669,0.266668,120.704,108.111,139.333,114.667,-37.7778,55.8889,-18.1111,139.333,0.223879,-2.31548,sky
163,43,9,0.0,0.0,0.833335,0.433333,0.833335,0.611111,126.481,117.333,140.556,121.556,-27.4444,42.2222,-14.7778,140.556,0.165192,-2.28021,sky
184,44,9,0.0,0.0,0.500001,0.122222,1.0,0.755557,99.0,85.0,121.444,90.5556,-42.0,67.3333,-25.3333,121.444,0.300019,-2.25454,sky
152,18,9,0.0,0.0,0.777777,0.455422,0.555557,0.272164,112.111,97.2222,130.444,108.667,-44.6667,55.0,-10.3333,130.444,0.254668,-2.45498,sky
26,90,9,0.0,0.0,0.611112,0.374076,1.27778,0.285185,113.111,105.667,128.333,105.333,-22.3333,45.6667,-23.3333,128.333,0.181789,-2.07842,sky
179,101,9,0.0,0.0,0.444448,0.385187,0.611109,0.329633,134.926,126.444,147.222,131.111,-25.4444,36.8889,-11.4444,147.222,0.141107,-2.32873,sky
84,86,9,0.0,0.0,0.833335,0.691214,1.16667,0.691214,105.778,92.8889,124.111,100.333,-38.6667,55.0,-16.3333,124.111,0.251552,-2.34379,sky
178,16,9,0.0,0.0,0.333335,0.298143,1.5,1.20646,112.963,99.5556,131.0,108.333,-40.2222,54.1111,-13.8889,131.0,0.239899,-2.385,sky
65,70,9,0.0,0.0,0.666665,0.177776,1.11111,0.562963,112.519,104.0,127.778,105.778,-25.5556,45.7778,-20.2222,127.778,0.186099,-2.17166,sky
125,46,9,0.111111,0.0,0.611109,0.611616,2.16667,0.781735,124.556,112.778,141.0,119.889,-35.3333,49.3333,-14.0,141.0,0.200124,-2.35769,sky
25,41,9,0.0,0.0,1.0,0.577774,1.5,0.655553,113.407,103.889,131.222,105.111,-28.5556,53.4444,-24.8889,131.222,0.208293,-2.13982,sky
93,46,9,0.0,0.0,2.11111,1.62963,1.77778,1.80741,126.037,116.0,141.0,121.111,-30.1111,44.8889,-14.7778,141.0,0.177195,-2.30444,sky
119,85,9,0.0,0.0,0.499999,0.299998,0.888887,0.607409,101.037,88.7778,122.556,91.7778,-36.7778,64.5556,-27.7778,122.556,0.275467,-2.18634,sky
93,29,9,0.0,0.0,1.22222,1.22964,1.38889,1.57408,128.481,119.0,142.778,123.667,-28.4444,42.8889,-14.4444,142.778,0.166484,-2.29776,sky
235,46,9,0.0,0.0,1.16667,0.62361,1.33333,0.596282,114.63,100.889,132.889,110.111,-41.2222,54.7778,-13.5556,132.889,0.240722,-2.39503,sky
70,44,9,0.0,0.111111,2.44444,2.09408,2.33333,2.13958,122.593,112.0,136.889,118.889,-31.7778,42.8889,-11.1111,136.889,0.181821,-2.38466,sky
201,40,9,0.0,0.0,1.05556,0.596295,1.5,1.54444,123.778,113.333,139.667,118.333,-31.3333,47.6667,-16.3333,139.667,0.188503,-2.2922,sky
27,62,9,0.0,0.0,1.11111,0.562964,1.66667,1.33334,125.333,115.778,139.444,120.778,-28.6667,42.3333,-13.6667,139.444,0.169635,-2.31423,sky
221,35,9,0.0,0.0,0.666667,0.133333,0.944447,0.107407,98.7407,83.3333,122.556,90.3333,-46.2222,71.4444,-25.2222,122.556,0.320015,-2.28084,sky
226,83,9,0.0,0.0,0.888889,0.518519,1.05555,0.507406,90.6296,74.5556,116.889,80.4444,-48.2222,78.7778,-30.5556,116.889,0.362062,-2.23905,sky
240,58,9,0.0,0.0,1.05555,0.774072,1.0,0.711108,92.7037,76.8889,118.556,82.6667,-47.4444,77.5556,-30.1111,118.556,0.351331,-2.2393,sky
142,33,9,0.0,0.0,0.499999,0.623609,0.500001,0.349603,110.593,96.7778,128.667,106.333,-41.4444,54.2222,-12.7778,128.667,0.247776,-2.40802,sky
115,81,9,0.0,0.0,0.722224,0.646932,0.722224,0.389683,105.926,91.8889,124.889,101.0,-42.1111,56.8889,-14.7778,124.889,0.26422,-2.38226,sky
51,56,9,0.0,0.0,0.888887,0.162963,0.722221,0.107408,126.444,116.222,141.667,121.444,-30.6667,45.6667,-15.0,141.667,0.179483,-2.30766,sky
147,51,9,0.111111,0.0,1.16667,1.1,1.5,1.94444,126.333,117.0,140.222,121.778,-28.0,41.6667,-13.6667,140.222,0.165549,-2.30669,sky
184,15,9,0.0,0.0,0.444445,0.25185,0.777774,0.118519,140.778,134.333,150.111,137.889,-19.3333,28.0,-8.66667,150.111,0.105074,-2.32847,sky
59,96,9,0.0,0.0,0.611111,0.418521,0.611112,0.240741,111.593,103.444,128.111,103.222,-24.4444,49.5556,-25.1111,128.111,0.197734,-2.08595,sky
245,93,9,0.111111,0.0,2.88889,3.89631,1.94444,4.90741,86.2963,70.6667,112.111,76.1111,-46.8889,77.4444,-30.5556,112.111,0.369638,-2.23156,sky
3,21,9,0.0,0.0,0.444445,0.607407,1.22222,0.118518,130.148,120.778,143.222,126.444,-28.1111,39.2222,-11.1111,143.222,0.15668,-2.35718,sky
177,85,9,0.0,0.0,0.833333,0.166668,0.888888,0.429629,93.5556,79.2222,118.0,83.4444,-43.0,73.3333,-30.3333,118.0,0.328603,-2.20841,sky
116,54,9,0.0,0.0,0.611112,0.443054,1.72222,0.928958,108.852,96.7778,126.111,103.667,-36.2222,51.7778,-15.5556,126.111,0.232219,-2.33633,sky
17,94,9,0.0,0.0,1.72222,3.17407,1.05556,0.951854,20.037,15.7778,28.6667,15.6667,-12.7778,25.8889,-13.1111,28.6667,0.457772,-2.08425,window
219,80,9,0.0,0.0,2.05556,2.90147,2.94444,1.08355,14.4815,11.3333,20.3333,11.7778,-9.44444,17.5556,-8.11111,20.3333,0.43286,-2.1389,window
160,41,9,0.0,0.0,0.833333,0.809664,0.222222,0.172133,0.703704,0.555556,1.22222,0.333333,-0.444444,1.55556,-1.11111,1.22222,0.537037,-1.84512,window
244,108,9,0.0,0.0,6.5,5.10229,1.72222,0.827759,23.7037,20.0,30.4444,20.6667,-11.1111,20.2222,-9.11111,30.4444,0.365332,-2.15439,window
222,62,9,0.0,0.0,0.277778,0.250924,0.666667,0.557773,6.40741,4.11111,11.4444,3.66667,-6.88889,15.1111,-8.22222,11.4444,0.680808,-2.03415,window
160,41,9,0.0,0.0,0.833333,0.809664,0.222222,0.172133,0.703704,0.555556,1.22222,0.333333,-0.444444,1.55556,-1.11111,1.22222,0.537037,-1.84512,window
121,154,9,0.0,0.0,0.444444,0.118519,2.61111,5.75185,1.85185,1.55556,3.0,1.0,-0.888889,3.44444,-2.55556,3.0,0.534392,-1.90593,window
227,109,9,0.0,0.0,1.16667,0.983192,0.388889,0.389682,21.8519,18.4444,28.7778,18.3333,-10.2222,20.7778,-10.5556,28.7778,0.367141,-2.08276,window
214,108,9,0.0,0.0,0.666667,0.365148,0.666667,0.298143,16.9259,13.5556,23.4444,13.7778,-10.1111,19.5556,-9.44444,23.4444,0.421675,-2.11765,window
202,63,9,0.0,0.0,0.388889,0.327731,0.444445,0.272166,6.07407,4.0,10.5556,3.66667,-6.22222,13.4444,-7.22222,10.5556,0.653535,-2.04457,window
133,141,9,0.0,0.0,0.111111,0.172133,0.111111,0.172133,0.0740741,0.0,0.222222,0.0,-0.222222,0.444444,-0.222222,0.222222,0.222222,-2.0944,window
189,68,9,0.0,0.0,1.11111,0.58373,1.05556,0.534027,6.88889,5.66667,10.3333,4.66667,-3.66667,10.3333,-6.66667,10.3333,0.534151,-1.78025,window
171,89,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
219,133,9,0.0,0.0,0.833333,0.300001,0.444445,0.0296297,9.85185,6.22222,16.6667,6.66667,-10.8889,20.4444,-9.55556,16.6667,0.627269,-2.13874,window
61,92,9,0.0,0.0,1.27778,1.06284,0.555555,0.620633,17.2593,12.8889,25.7778,13.1111,-13.1111,25.5556,-12.4444,25.7778,0.499695,-2.11184,window
86,155,9,0.0,0.0,4.27778,10.5519,5.38889,60.2407,8.74074,6.66667,12.8889,6.66667,-6.22222,12.4444,-6.22222,12.8889,0.392385,-2.0793,window
150,152,9,0.0,0.0,0.111111,0.0296296,2.05556,3.57407,1.37037,1.0,2.33333,0.777778,-1.11111,2.88889,-1.77778,2.33333,0.537037,-2.00735,window
59,116,9,0.0,0.0,3.0,2.81267,0.777778,0.45542,21.963,17.8889,29.5556,18.4444,-12.2222,22.7778,-10.5556,29.5556,0.395663,-2.14478,window
238,61,9,0.0,0.0,0.666667,0.471405,0.722222,0.490653,8.77778,5.88889,14.3333,6.11111,-8.66667,16.6667,-8.0,14.3333,0.588823,-2.12184,window
249,154,9,0.0,0.111111,4.22222,18.163,1.72222,3.17407,4.2963,2.55556,7.66667,2.66667,-5.22222,10.1111,-4.88889,7.66667,0.815344,-2.09581,window
172,140,9,0.0,0.0,3.0,0.421636,0.666667,0.421637,3.22222,2.66667,5.0,2.0,-1.66667,5.33333,-3.66667,5.0,0.656085,-1.85316,window
68,135,9,0.0,0.0,0.833333,0.477778,0.333333,0.266667,6.22222,4.0,10.4444,4.22222,-6.66667,12.6667,-6.0,10.4444,0.617593,-2.12552,window
152,152,9,0.0,0.0,0.166667,0.0333333,2.11111,4.34074,1.40741,1.0,2.44444,0.777778,-1.22222,3.11111,-1.88889,2.44444,0.439153,-2.00027,window
250,131,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
231,91,9,0.0,0.0,0.5,0.278887,0.555555,0.172133,6.0,4.55556,9.77778,3.66667,-4.33333,11.3333,-7.0,9.77778,0.620651,-1.93491,window
242,65,9,0.0,0.0,0.555555,0.272166,1.0,0.421637,8.92593,6.11111,14.3333,6.33333,-8.44444,16.2222,-7.77778,14.3333,0.583461,-2.12188,window
201,133,9,0.0,0.0,0.611111,0.240741,0.222222,0.0740741,0.740741,0.333333,1.77778,0.111111,-1.22222,3.11111,-1.88889,1.77778,0.962963,-1.99906,window
117,137,9,0.0,0.0,0.222222,0.0740741,0.666667,0.177778,3.11111,1.55556,6.33333,1.44444,-4.66667,9.66667,-5.0,6.33333,0.772487,-2.07507,window
169,137,9,0.0,0.0,1.5,0.477777,8.44444,50.0741,25.3333,18.6667,36.5556,20.7778,-20.0,33.6667,-13.6667,36.5556,0.502569,-2.21303,window
45,111,9,0.0,0.0,0.5,0.349603,1.0,0.78881,16.1111,12.2222,23.7778,12.3333,-11.6667,23.0,-11.3333,23.7778,0.489897,-2.10067,window
39,137,9,0.0,0.0,0.222222,0.0296296,0.277778,0.107407,1.37037,0.0,4.11111,0.0,-4.11111,8.22222,-4.11111,4.11111,1.0,-2.0944,window
242,57,9,0.0,0.111111,2.44444,2.35388,9.27778,2.76017,15.3704,11.3333,20.8889,13.8889,-12.1111,16.5556,-4.44444,20.8889,0.466308,-2.37061,window
131,144,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
220,149,9,0.0,0.0,0.111111,0.172133,0.111111,0.172133,0.037037,0.0,0.111111,0.0,-0.111111,0.222222,-0.111111,0.111111,0.111111,-2.0944,window
41,139,9,0.0,0.0,0.0555556,0.0185185,0.111111,0.0296296,1.2963,0.0,3.88889,0.0,-3.88889,7.77778,-3.88889,3.88889,1.0,-2.0944,window
142,111,9,0.0,0.0,1.11111,0.45542,0.555555,0.344265,28.7407,24.5556,35.8889,25.7778,-12.5556,21.4444,-8.88889,35.8889,0.315484,-2.20267,window
96,141,9,0.0,0.0,1.55556,0.740741,0.444444,0.118518,4.96296,3.11111,8.77778,3.0,-5.55556,11.4444,-5.88889,8.77778,0.66524,-2.07507,window
79,154,9,0.0,0.0,1.11111,1.58518,0.166667,0.0777778,0.740741,0.444444,1.55556,0.222222,-0.888889,2.44444,-1.55556,1.55556,0.288889,-1.91964,window
139,113,9,0.0,0.0,0.944444,0.975629,0.666667,0.421636,29.3333,24.8889,37.0,26.1111,-13.3333,23.0,-9.66667,37.0,0.327385,-2.19983,window
38,134,9,0.0,0.0,0.166667,0.182574,0.333333,0.210819,1.03704,0.0,3.11111,0.0,-3.11111,6.22222,-3.11111,3.11111,1.0,-2.0944,window
66,155,9,0.0,0.0,3.72222,21.7963,7.72222,71.5741,8.25926,5.88889,12.6667,6.22222,-7.11111,13.2222,-6.11111,12.6667,0.300624,-2.14762,window
186,89,9,0.0,0.0,0.611111,0.196296,1.05556,0.285185,22.6667,16.4444,33.5556,18.0,-18.6667,32.6667,-14.0,33.5556,0.509462,-2.18815,window
90,134,9,0.0,0.0,0.555556,0.340741,1.05556,0.374074,2.66667,1.0,6.11111,0.888889,-5.0,10.3333,-5.33333,6.11111,0.876102,-2.07124,window
