spid,commeqta,llploans,costtoincome,roe,liqassta,size,rating
350059,0.279329,0.022638,0.378097,0.17747,0.227482,15.671786,very_good
372853,0.144956,0.029334,0.416959,0.11305,0.20087,15.45826,very_good
114083,0.121939,0.015914,0.646621,-0.022269,0.110586,18.038774,very_good
147560,0.166931,0.01136,0.594696,0.173463,0.222713,16.102351,very_good
141334,0.069385,0.019536,0.618129,-0.028003,0.090342,18.29003,very_good
117160,0.30599,0.023999,0.829564,0.159402,0.160345,12.422841,very_good
197955,0.104707,0.00269,0.726208,-0.02362,0.118872,11.067604,very_good
380809,0.059036,0.029097,0.86556,0.069604,0.136309,18.310921,very_good
326544,0.122935,0.022133,0.744568,0.121485,0.076906,16.89648,very_good
242613,0.296567,0.023325,0.56867,-0.022537,0.164257,13.046795,very_good
313473,0.137813,0.022759,0.526763,0.099098,0.07374,18.249479,very_good
213268,0.243872,0.008999,0.77986,0.013814,0.082068,13.82269,very_good
383522,0.291751,0.011921,0.502951,0.109692,0.079668,12.713059,very_good
146793,0.156862,0.012795,0.624154,-0.017779,0.200384,13.261829,very_good
331623,0.150757,0.006705,0.901762,-0.039718,0.13862,16.344525,very_good
170426,0.313051,0.026913,0.400359,-0.056392,0.218969,15.810886,very_good
121220,0.083813,0.01102,0.387788,-0.00185,0.189354,16.56695,very_good
386109,0.055359,0.009728,0.778749,0.139266,0.131635,15.687242,very_good
118951,0.303997,0.014939,0.475866,-0.062414,0.084126,10.857755,very_good
131228,0.14547,0.004272,0.67859,0.031215,0.050419,11.057339,very_good
354936,0.30781,0.030697,0.622949,-0.001929,0.079343,15.930939,very_good
303649,0.218853,0.023147,0.512062,0.069507,0.137114,18.005205,very_good
120664,0.136619,0.008822,0.853421,-0.06328,0.203215,18.102953,very_good
156317,0.112317,0.003354,0.829495,0.169019,0.073101,10.907803,very_good
361066,0.267438,0.02486,0.739648,0.109994,0.227898,17.455745,very_good
231785,0.213778,0.01479,0.752737,0.170113,0.222818,12.012052,very_good
359932,0.0697,0.003256,0.490672,0.059512,0.084076,14.094918,very_good
185287,0.227995,0.026832,0.904928,0.199279,0.179595,12.363662,very_good
383746,0.231619,0.003116,0.673779,0.131473,0.166844,12.57877,very_good
388739,0.22483,0.018451,0.358849,0.035326,0.197184,12.10167,very_good
344370,0.151334,0.010651,0.888622,-0.080838,0.223136,17.226875,very_good
373389,0.0607,0.009696,0.791769,0.043146,0.148228,14.094723,very_good
312919,0.3094,0.000374,0.771935,0.128163,0.189232,15.098565,very_good
183676,0.149445,0.000674,0.462961,0.082129,0.104155,17.654424,very_good
233157,0.177677,0.016269,0.752044,0.09505,0.122138,13.945546,very_good
374416,0.168441,0.004936,0.38567,0.127849,0.184768,12.628339,very_good
210204,0.15751,0.01597,0.896917,0.130748,0.185757,14.868781,very_good
371979,0.222454,0.025661,0.402233,0.074506,0.119011,14.680787,very_good
171058,0.248166,0.007744,0.730307,-0.046121,0.164952,13.427418,very_good
401314,0.181725,0.02555,0.596244,-0.092796,0.09378,16.166808,very_good
234317,0.207277,0.016719,0.576117,-0.070261,0.08557,11.602512,very_good
332933,0.11245,0.016489,0.635285,0.073264,0.027607,16.945864,very_good
137045,0.248755,0.01601,0.453169,0.119026,0.088681,16.097844,very_good
154099,0.257791,0.030906,0.361194,-0.007618,0.144691,16.581766,very_good
124868,0.283435,0.022033,0.438172,0.033798,0.187003,17.187857,very_good
139914,0.260324,0.017036,0.557296,0.180311,0.126346,16.704136,very_good
241574,0.30346,0.006589,0.559462,0.18272,0.047136,10.925382,very_good
274058,0.297834,0.029105,0.757103,0.027232,0.049825,18.496514,very_good
291055,0.278716,0.025276,0.460437,-0.086902,0.205446,13.35467,very_good
301421,0.209857,0.001071,0.49919,-0.079455,0.116397,15.799361,very_good
143302,0.304505,0.028226,0.662691,-0.058719,0.175757,16.849169,very_good
344690,0.200486,0.028434,0.487948,0.124724,0.141382,18.40726,very_good
223389,0.130326,0.007148,0.53945,0.122518,0.176439,16.419339,very_good
242757,0.30745,0.005069,0.404396,-0.011435,0.097322,17.776088,very_good
180539,0.057554,0.016258,0.680757,0.145351,0.112661,11.056977,very_good
374579,0.233848,0.022533,0.401769,0.153356,0.06161,18.145911,very_good
234226,0.065627,0.02053,0.557233,0.007257,0.074891,17.990485,very_good
119849,0.264248,0.006039,0.412832,-0.073817,0.060968,13.138673,very_good
164372,0.144297,0.028772,0.613577,0.073454,0.054673,12.117455,very_good
139603,0.28356,0.015284,0.729349,0.137361,0.093113,16.906719,very_good
169346,0.057123,0.018411,0.743333,-0.016086,0.104954,17.496621,very_good
345227,0.053094,0.005348,0.538848,0.158471,0.194011,13.263106,very_good
191699,0.276811,0.002063,0.581743,0.117227,0.173675,14.339333,very_good
276850,0.230039,0.021225,0.648618,0.006532,0.147482,16.055804,very_good
145115,0.270338,0.012613,0.382038,0.08615,0.144469,13.278002,very_good
380451,0.144537,0.025079,0.81144,0.104944,0.148679,13.210204,very_good
100637,0.137563,0.002041,0.833846,0.11648,0.135978,11.438127,very_good
395811,0.115951,0.028128,0.696412,-0.026375,0.108676,16.316203,very_good
401083,0.255292,0.005573,0.351509,0.05832,0.103203,15.4595,very_good
238497,0.306009,0.009672,0.783866,-0.082615,0.096982,16.593774,very_good
344520,0.064312,0.005668,0.656528,0.183328,0.120903,16.191144,very_good
272645,0.13775,0.012404,0.552872,0.121195,0.095158,18.247023,very_good
259366,0.184064,0.027207,0.355821,-0.032472,0.055327,11.84284,very_good
360431,0.117038,0.029926,0.785842,0.198515,0.152409,16.401257,very_good
197030,0.079886,0.013794,0.824782,-0.008599,0.033506,13.149602,very_good
105821,0.302932,0.026473,0.80273,0.080884,0.044185,15.864429,very_good
235335,0.109177,0.011275,0.512778,-0.005818,0.093905,16.57904,very_good
279314,0.067207,0.01987,0.703612,0.121498,0.042123,11.735519,very_good
373070,0.277594,0.007452,0.463407,0.058145,0.112073,11.168714,very_good
170517,0.094126,0.018921,0.423448,0.132873,0.187671,13.48683,very_good
377008,0.187391,0.02374,0.533739,-0.080603,0.159007,13.050051,very_good
131912,0.312928,0.016335,0.659116,0.015959,0.182083,14.86524,very_good
133666,0.189512,0.021042,0.469389,0.037922,0.187971,17.30976,very_good
364807,0.159692,0.021469,0.70834,-0.089505,0.051737,14.867375,very_good
224186,0.064488,0.029303,0.789856,0.193271,0.095702,13.47928,very_good
127236,0.1387,0.024975,0.746554,0.074122,0.172851,11.658867,very_good
129786,0.288816,0.009388,0.851295,-0.004603,0.134477,10.982566,very_good
325223,0.130753,0.028326,0.898339,-0.050826,0.19061,18.41727,very_good
111942,0.134092,0.029262,0.496455,0.167556,0.212665,13.561848,very_good
201653,0.305219,0.023338,0.789985,0.00811,0.183624,17.89323,very_good
349326,0.05218,0.024766,0.507623,-0.031696,0.21231,11.696814,very_good
184404,0.103967,0.024795,0.852872,0.135367,0.074566,18.08044,very_good
334866,0.080532,0.014299,0.886015,0.168259,0.227497,15.767755,very_good
345753,0.201805,0.009753,0.754284,0.071229,0.212998,17.763133,very_good
